word,occurrence,tree_parts
private,0,"['function', 'type', 'specifier']"
void,0,"['function', 'type', 'name']"
load,0,"['function', 'name']"
LockedFile,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
file,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
throws,0,"['function', 'throws']"
SQLIOException,0,"['function', 'throws', 'argument', 'expr', 'name']"
file,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
setPosition,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
POS_HEADER,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
byte,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
[],0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'index']"
buffer,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
new,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']"
byte,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'name']"
BASE_HEADER_SIZE,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'index', 'expr', 'name']"
file,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
read,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
buffer,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
0,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
BASE_HEADER_SIZE,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
type,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
buffer,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
POS_TYPE,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'name']"
lastUpdate,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
decode3Date,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
buffer,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
POS_LAST_UDPATE,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
recordsNum,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
DbfUtils,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
decodeLittleUint16,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
buffer,4,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
POS_RECORDS_NUM,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
recordSize,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,4,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
DbfUtils,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
decodeLittleUint16,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
buffer,5,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
POS_RECORD_SIZE,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
headerSize,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,5,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
DbfUtils,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
decodeLittleUint16,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
buffer,6,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
POS_HEADER_SIZE,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
verifyAndFixHeader,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
file,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
