word,occurrence,tree_parts
protected,0,"['function', 'type', 'specifier']"
String,0,"['function', 'type', 'name']"
fetchString,0,"['function', 'name']"
int,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
register,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
int,1,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
len,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
int,2,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
ret,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
getData,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name']"
register,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
byteBuff,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
8,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
char,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
[],0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'index']"
charBuff,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
new,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']"
char,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'name']"
len,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'index', 'expr', 'name']"
for,0,"['function', 'block', 'block_content', 'for']"
int,3,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'type', 'name']"
i,0,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'name']"
=,2,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init']"
0,0,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init', 'expr', 'literal']"
i,1,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name']"
<,0,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'operator']"
len,2,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name']"
i,2,"['function', 'block', 'block_content', 'for', 'control', 'incr', 'expr', 'name']"
++,0,"['function', 'block', 'block_content', 'for', 'control', 'incr', 'expr', 'operator']"
charBuff,1,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
i,3,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'name']"
=,3,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
byteBuff,1,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'condition', 'expr', 'name', 'name']"
i,4,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'condition', 'expr', 'name', 'index', 'expr', 'name']"
==,0,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'condition', 'expr', 'operator']"
0,1,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'condition', 'expr', 'literal']"
?,0,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'condition']"
' ',0,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'then', 'expr', 'literal']"
:,0,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'else']"
char,2,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'else', 'expr', 'name']"
byteBuff,2,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'else', 'expr', 'name', 'name']"
i,5,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'ternary', 'else', 'expr', 'name', 'index', 'expr', 'name']"
return,0,"['function', 'block', 'block_content', 'return']"
new,1,"['function', 'block', 'block_content', 'return', 'expr', 'operator']"
String,1,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'name']"
charBuff,2,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
0,2,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
len,3,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
