word,occurrence,tree_parts
protected,0,"['function', 'type', 'specifier']"
void,0,"['function', 'type', 'name']"
onAttach,0,"['function', 'name']"
if,0,"['function', 'block', 'block_content', 'if_stmt', 'if']"
attached,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
return;,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return']"
attached,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
true,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'literal']"
// Set the main element's event listener. This should only be set,0,"['function', 'block', 'block_content', 'comment']"
"// while the widget is attached, because it creates a circular",0,"['function', 'block', 'block_content', 'comment']"
// reference between JavaScript and the DOM.,0,"['function', 'block', 'block_content', 'comment']"
DOM,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
setEventListener,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
getElement,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name']"
this,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
"// Now that the widget is attached, call onLoad().",0,"['function', 'block', 'block_content', 'comment']"
onLoad,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
