word,occurrence,tree_parts
protected,0,"['function', 'type', 'specifier']"
int,0,"['function', 'type', 'name']"
countQuery,0,"['function', 'name']"
final,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'specifier']"
Query,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
query,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
throws,0,"['function', 'throws']"
PersistenceException,0,"['function', 'throws', 'argument', 'expr', 'name']"
if,0,"['function', 'block', 'block_content', 'if_stmt', 'if']"
query,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
!=,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']"
null,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']"
if,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if']"
pride2Broker,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
!=,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']"
null,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']"
return,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return']"
pride2Broker,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'call', 'name', 'name']"
getCount,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'call', 'name', 'name']"
query,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
else,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else']"
throw,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw']"
new,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'operator']"
PersistenceException,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'name']"
"""Query called on uninitialized PersistenceBroker""",0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
null,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
else,1,"['function', 'block', 'block_content', 'if_stmt', 'else']"
throw,1,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw']"
new,1,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'operator']"
PersistenceException,2,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'name']"
"""No query specified!""",0,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
null,3,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
