word,occurrence,tree_parts
public,0,"['function', 'type', 'specifier']"
void,0,"['function', 'type', 'name']"
invalidateSession,0,"['function', 'name']"
String,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
uid,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
String,1,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
sid,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
cat,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
debug,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
"""==> invalidateSession( """,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
+,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']"
String,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
valueOf,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
uid,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
+,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']"
""", """,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
+,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']"
String,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
valueOf,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
sid,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
+,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']"
""")""",0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
synchronized,0,"['function', 'block', 'block_content', 'synchronized']"
lock,0,"['function', 'block', 'block_content', 'synchronized', 'init', 'expr', 'name']"
uid2sid,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
remove,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
uid,2,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
sid2ssc,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
remove,1,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
sid,2,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
sid2ttl,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
remove,2,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
sid,3,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
cat,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
debug,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
"""<== invalidateSession()""",0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
