word,occurrence,tree_parts
public,0,"['function', 'type', 'specifier']"
void,0,"['function', 'type', 'name']"
appendDeclarations,0,"['function', 'name']"
LaTeXDocumentPortion,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
pack,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
LaTeXDocumentPortion,1,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
decl,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
if,0,"['function', 'block', 'block_content', 'if_stmt', 'if']"
bContainsEndnotes,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
pack,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
append,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
"""\\usepackage{endnotes}""",0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
nl,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
if,1,"['function', 'block', 'block_content', 'if_stmt', 'if']"
bContainsFootnotes,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
convertFootnotesConfiguration,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
decl,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
if,2,"['function', 'block', 'block_content', 'if_stmt', 'if']"
bContainsEndnotes,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
convertEndnotesConfiguration,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
decl,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
