word,occurrence,tree_parts
protected,0,"['function', 'type', 'specifier']"
String,0,"['function', 'type', 'name']"
getTargetServiceName,0,"['function', 'name']"
AddressingHeaders,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
headers,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
throws,0,"['function', 'throws']"
Exception,0,"['function', 'throws', 'argument', 'expr', 'name']"
To,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
toURI,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
headers,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
getTo,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
if,0,"['function', 'block', 'block_content', 'if_stmt', 'if']"
toURI,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
==,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']"
null,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']"
return,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return']"
null,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'literal']"
String,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
to,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
toURI,2,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
getPath,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
if,1,"['function', 'block', 'block_content', 'if_stmt', 'if']"
to,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
==,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']"
null,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']"
return,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return']"
null,3,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'literal']"
// set the target service,0,"['function', 'block', 'block_content', 'comment']"
return,2,"['function', 'block', 'block_content', 'return']"
to,2,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'name', 'name']"
substring,0,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'name', 'name']"
to,3,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
lastIndexOf,0,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
'/',0,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
+,0,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']"
1,0,"['function', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
