word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
void,0,96,135,48,20,0.05,0.125,0.025,0.0185185185185185
play,0,151,135,80,24,0.0786458333333333,0.125,0.0416666666666666,0.0222222222222222
if,0,64,162,35,24,0.0333333333333333,0.15,0.0182291666666666,0.0222222222222222
currentState,0,108,162,134,19,0.05625,0.15,0.0697916666666666,0.0175925925925925
==,0,248,162,27,13,0.1291666666666666,0.15,0.0140625,0.012037037037037
SimulatorState,0,280,162,155,20,0.14583333333333334,0.15,0.08072916666666667,0.0185185185185185
STOPPED,0,435,162,77,20,0.2265625,0.15,0.04010416666666667,0.0185185185185185
setSimulationTime,0,108,189,197,24,0.05625,0.175,0.1026041666666666,0.0222222222222222
0,0,313,189,16,19,0.1630208333333333,0.175,0.0083333333333333,0.0175925925925925
simItem,0,108,216,89,24,0.05625,0.2,0.04635416666666667,0.0222222222222222
initialize,0,197,216,127,24,0.10260416666666666,0.2,0.06614583333333333,0.0222222222222222
startTimer,0,108,243,142,24,0.05625,0.225,0.0739583333333333,0.0222222222222222
setState,0,108,270,99,24,0.05625,0.25,0.0515625,0.0222222222222222
SimulatorState,1,215,270,155,20,0.11197916666666667,0.25,0.08072916666666667,0.0185185185185185
PLAYING,0,370,270,77,20,0.19270833333333334,0.25,0.04010416666666667,0.0185185185185185
else,0,64,324,48,20,0.0333333333333333,0.3,0.025,0.0185185185185185
if,1,118,324,35,24,0.0614583333333333,0.3,0.0182291666666666,0.0222222222222222
currentState,1,162,324,134,19,0.084375,0.3,0.0697916666666666,0.0175925925925925
==,1,302,324,27,13,0.1572916666666666,0.3,0.0140625,0.012037037037037
SimulatorState,2,334,324,155,20,0.17395833333333333,0.3,0.08072916666666667,0.0185185185185185
PAUSED,0,489,324,66,20,0.2546875,0.3,0.034375,0.0185185185185185
startTimer,1,108,351,142,24,0.05625,0.325,0.0739583333333333,0.0222222222222222
setState,1,108,378,99,24,0.05625,0.35,0.0515625,0.0222222222222222
SimulatorState,3,215,378,155,20,0.11197916666666667,0.35,0.08072916666666667,0.0185185185185185
PLAYING,1,370,378,77,20,0.19270833333333334,0.35,0.04010416666666667,0.0185185185185185
