word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
void,0,96,135,48,20,0.05,0.125,0.025,0.0185185185185185
appendDeclarations,0,151,135,208,24,0.0786458333333333,0.125,0.1083333333333333,0.0222222222222222
LaTeXDocumentPortion,0,368,135,219,20,0.1916666666666666,0.125,0.1140625,0.0185185185185185
pack,0,594,135,55,24,0.309375,0.125,0.0286458333333333,0.0222222222222222
LaTeXDocumentPortion,1,659,135,220,20,0.3432291666666666,0.125,0.1145833333333333,0.0185185185185185
decl,0,885,135,48,20,0.4609375,0.125,0.025,0.0185185185185185
if,0,64,162,27,20,0.0333333333333333,0.15,0.0140625,0.0185185185185185
bContainsEndnotes,0,119,162,187,20,0.0619791666666666,0.15,0.0973958333333333,0.0185185185185185
pack,1,108,189,48,24,0.05625,0.175,0.025,0.0222222222222222
append,0,156,189,72,24,0.08125,0.175,0.0375,0.0222222222222222
"""\\usepackage{endnotes}""",0,249,189,251,24,0.1296875,0.175,0.1307291666666666,0.0222222222222222
),0,509,189,19,24,0.26510416666666664,0.175,0.009895833333333333,0.0222222222222222
nl,0,528,189,38,24,0.275,0.175,0.019791666666666666,0.0222222222222222
if,1,64,243,27,20,0.0333333333333333,0.225,0.0140625,0.0185185185185185
bContainsFootnotes,0,119,243,198,20,0.0619791666666666,0.225,0.103125,0.0185185185185185
convertFootnotesConfiguration,0,345,243,327,24,0.1796875,0.225,0.1703125,0.0222222222222222
decl,1,680,243,48,20,0.3541666666666667,0.225,0.025,0.0185185185185185
if,2,64,270,27,20,0.0333333333333333,0.25,0.0140625,0.0185185185185185
bContainsEndnotes,1,119,270,187,20,0.0619791666666666,0.25,0.0973958333333333,0.0185185185185185
convertEndnotesConfiguration,0,334,270,316,24,0.1739583333333333,0.25,0.1645833333333333,0.0222222222222222
decl,2,658,270,49,20,0.3427083333333333,0.25,0.0255208333333333,0.0185185185185185
