participant_id,function_name,function_id,key_pressed,timestamp
001,exit,4453291,T,2022-11-27 18:27:50.597517
001,exit,4453291,H,2022-11-27 18:27:50.717441
001,exit,4453291,9,2022-11-27 18:27:50.831117
001,exit,4453291,O,2022-11-27 18:27:50.831171
001,exit,4453291,D,2022-11-27 18:27:50.965652
001,exit,4453291,,2022-11-27 18:27:51.500985
001,exit,4453291,,2022-11-27 18:27:51.636875
001,exit,4453291,,2022-11-27 18:27:51.789019
001,exit,4453291,O,2022-11-27 18:27:52.285208
001,exit,4453291,D,2022-11-27 18:27:52.429099
001,exit,4453291,¾,2022-11-27 18:27:52.997153
001,exit,4453291, ,2022-11-27 18:27:53.222450
001,exit,4453291,,2022-11-27 18:27:53.223183
001,exit,4453291,I,2022-11-27 18:27:53.449719
001,exit,4453291, ,2022-11-27 18:27:53.589223
001,exit,4453291,R,2022-11-27 18:27:53.685184
001,exit,4453291,E,2022-11-27 18:27:54.205000
001,exit,4453291,A,2022-11-27 18:27:54.388879
001,exit,4453291,D,2022-11-27 18:27:54.501151
001,exit,4453291, ,2022-11-27 18:27:54.636939
001,exit,4453291,T,2022-11-27 18:27:54.741093
001,exit,4453291,H,2022-11-27 18:27:54.853088
001,exit,4453291,R,2022-11-27 18:27:54.965545
001,exit,4453291,O,2022-11-27 18:27:55.052843
001,exit,4453291,U,2022-11-27 18:27:55.133195
001,exit,4453291,G,2022-11-27 18:27:55.279724
001,exit,4453291,H,2022-11-27 18:27:55.397877
001,exit,4453291, ,2022-11-27 18:27:55.485284
001,exit,4453291,A,2022-11-27 18:27:55.597522
001,exit,4453291,L,2022-11-27 18:27:55.717678
001,exit,4453291,L,2022-11-27 18:27:55.860992
001,exit,4453291, ,2022-11-27 18:27:55.941226
001,exit,4453291,T,2022-11-27 18:27:56.005126
001,exit,4453291,H,2022-11-27 18:27:56.117636
001,exit,4453291,E,2022-11-27 18:27:56.229398
001,exit,4453291, ,2022-11-27 18:27:56.300882
001,exit,4453291,L,2022-11-27 18:27:56.404808
001,exit,4453291,I,2022-11-27 18:27:56.485125
001,exit,4453291,N,2022-11-27 18:27:56.572694
001,exit,4453291,E,2022-11-27 18:27:56.649794
001,exit,4453291,S,2022-11-27 18:27:56.901224
001,toString,22626628,T,2022-11-27 18:28:00.821474
001,toString,22626628,H,2022-11-27 18:28:00.956881
001,toString,22626628,I,2022-11-27 18:28:01.133305
001,toString,22626628,S,2022-11-27 18:28:01.252831
001,toString,22626628, ,2022-11-27 18:28:01.368918
001,toString,22626628,I,2022-11-27 18:28:01.500957
001,toString,22626628,S,2022-11-27 18:28:01.604770
001,toString,22626628, ,2022-11-27 18:28:01.741150
001,toString,22626628,T,2022-11-27 18:28:01.849825
001,toString,22626628,H,2022-11-27 18:28:01.950377
001,toString,22626628,E,2022-11-27 18:28:02.165191
001,toString,22626628, ,2022-11-27 18:28:02.310189
001,toString,22626628,T,2022-11-27 18:28:02.492915
001,toString,22626628,O,2022-11-27 18:28:02.604800
001,toString,22626628,S,2022-11-27 18:28:03.405414
001,toString,22626628,T,2022-11-27 18:28:03.597387
001,toString,22626628,R,2022-11-27 18:28:04.036842
001,toString,22626628,I,2022-11-27 18:28:04.204740
001,toString,22626628,N,2022-11-27 18:28:04.292747
001,toString,22626628,G,2022-11-27 18:28:04.405423
001,toString,22626628, ,2022-11-27 18:28:04.517430
001,toString,22626628,M,2022-11-27 18:28:04.693322
001,toString,22626628,E,2022-11-27 18:28:04.804829
001,toString,22626628,T,2022-11-27 18:28:04.956985
001,toString,22626628,H,2022-11-27 18:28:05.021297
001,toString,22626628,O,2022-11-27 18:28:05.124811
001,toString,22626628,D,2022-11-27 18:28:05.260789
001,toString,22626628,¼,2022-11-27 18:28:05.486244
001,toString,22626628,¾,2022-11-27 18:28:05.486765
001,toString,22626628,,2022-11-27 18:28:05.973252
001,toString,22626628,,2022-11-27 18:28:06.173148
001,toString,22626628,¾,2022-11-27 18:28:06.783138
001,toString,22626628, ,2022-11-27 18:28:06.957223
001,toString,22626628,,2022-11-27 18:28:07.060929
001,toString,22626628,I,2022-11-27 18:28:07.140998
001,toString,22626628, ,2022-11-27 18:28:07.285232
001,toString,22626628,J,2022-11-27 18:28:07.421201
001,toString,22626628,U,2022-11-27 18:28:07.629575
001,toString,22626628,S,2022-11-27 18:28:07.711070
001,toString,22626628,T,2022-11-27 18:28:07.885206
001,toString,22626628, ,2022-11-27 18:28:07.973112
001,toString,22626628,L,2022-11-27 18:28:08.117531
001,toString,22626628,O,2022-11-27 18:28:08.292922
001,toString,22626628,O,2022-11-27 18:28:08.469172
001,toString,22626628,K,2022-11-27 18:28:08.500799
001,toString,22626628,E,2022-11-27 18:28:08.668857
001,toString,22626628,D,2022-11-27 18:28:08.861228
001,toString,22626628, ,2022-11-27 18:28:08.997584
001,toString,22626628,A,2022-11-27 18:28:09.110224
001,toString,22626628,T,2022-11-27 18:28:09.229658
001,toString,22626628, ,2022-11-27 18:28:09.373193
001,toString,22626628,T,2022-11-27 18:28:09.404732
001,toString,22626628,H,2022-11-27 18:28:09.550033
001,toString,22626628,E,2022-11-27 18:28:09.636638
001,toString,22626628, ,2022-11-27 18:28:09.773284
001,toString,22626628,M,2022-11-27 18:28:10.068896
001,toString,22626628,E,2022-11-27 18:28:10.165387
001,toString,22626628,T,2022-11-27 18:28:10.324857
001,toString,22626628,H,2022-11-27 18:28:10.468814
001,toString,22626628,O,2022-11-27 18:28:10.525120
001,toString,22626628,D,2022-11-27 18:28:10.629446
001,toString,22626628, ,2022-11-27 18:28:10.765323
001,toString,22626628,D,2022-11-27 18:28:10.942399
001,toString,22626628,,2022-11-27 18:28:11.317979
001,toString,22626628,N,2022-11-27 18:28:11.573640
001,toString,22626628,A,2022-11-27 18:28:11.679902
001,toString,22626628,M,2022-11-27 18:28:11.820903
001,toString,22626628,E,2022-11-27 18:28:11.900837
001,toString,22626628, ,2022-11-27 18:28:12.052922
001,visitRetStmt,13482891,T,2022-11-27 18:28:31.649778
001,visitRetStmt,13482891,H,2022-11-27 18:28:31.789026
001,visitRetStmt,13482891,I,2022-11-27 18:28:31.933366
001,visitRetStmt,13482891,S,2022-11-27 18:28:32.079929
001,visitRetStmt,13482891, ,2022-11-27 18:28:32.172879
001,visitRetStmt,13482891,I,2022-11-27 18:28:32.340855
001,visitRetStmt,13482891,S,2022-11-27 18:28:32.436714
001,visitRetStmt,13482891, ,2022-11-27 18:28:32.550125
001,visitRetStmt,13482891,T,2022-11-27 18:28:32.660983
001,visitRetStmt,13482891,H,2022-11-27 18:28:32.724995
001,visitRetStmt,13482891,E,2022-11-27 18:28:32.836875
001,visitRetStmt,13482891, ,2022-11-27 18:28:32.953152
001,visitRetStmt,13482891,V,2022-11-27 18:28:33.093497
001,visitRetStmt,13482891,I,2022-11-27 18:28:33.173019
001,visitRetStmt,13482891,S,2022-11-27 18:28:33.311367
001,visitRetStmt,13482891,I,2022-11-27 18:28:33.365537
001,visitRetStmt,13482891,T,2022-11-27 18:28:33.533202
001,visitRetStmt,13482891, ,2022-11-27 18:28:34.080068
001,visitRetStmt,13482891,R,2022-11-27 18:28:34.280851
001,visitRetStmt,13482891,E,2022-11-27 18:28:34.342048
001,visitRetStmt,13482891,T,2022-11-27 18:28:34.485491
001,visitRetStmt,13482891, ,2022-11-27 18:28:34.661288
001,visitRetStmt,13482891,S,2022-11-27 18:28:34.829782
001,visitRetStmt,13482891,T,2022-11-27 18:28:34.989238
001,visitRetStmt,13482891,M,2022-11-27 18:28:35.156991
001,visitRetStmt,13482891,T,2022-11-27 18:28:35.188964
001,visitRetStmt,13482891, ,2022-11-27 18:28:35.565629
001,visitRetStmt,13482891,S,2022-11-27 18:28:35.772907
001,visitRetStmt,13482891,U,2022-11-27 18:28:35.885051
001,visitRetStmt,13482891,M,2022-11-27 18:28:36.087375
001,visitRetStmt,13482891,M,2022-11-27 18:28:36.229026
001,visitRetStmt,13482891,A,2022-11-27 18:28:36.357260
001,visitRetStmt,13482891,R,2022-11-27 18:28:36.468938
001,visitRetStmt,13482891,Y,2022-11-27 18:28:36.550205
001,visitRetStmt,13482891,¾,2022-11-27 18:28:37.188703
001,visitRetStmt,13482891, ,2022-11-27 18:28:37.365073
001,visitRetStmt,13482891,,2022-11-27 18:28:37.479397
001,visitRetStmt,13482891,I,2022-11-27 18:28:37.572929
001,visitRetStmt,13482891, ,2022-11-27 18:28:37.741542
001,visitRetStmt,13482891,R,2022-11-27 18:28:37.837092
001,visitRetStmt,13482891,E,2022-11-27 18:28:37.983171
001,visitRetStmt,13482891,A,2022-11-27 18:28:38.061231
001,visitRetStmt,13482891,D,2022-11-27 18:28:38.236932
001,visitRetStmt,13482891, ,2022-11-27 18:28:38.383071
001,visitRetStmt,13482891,T,2022-11-27 18:28:38.485181
001,visitRetStmt,13482891,H,2022-11-27 18:28:38.596875
001,visitRetStmt,13482891,E,2022-11-27 18:28:38.710207
001,visitRetStmt,13482891,,2022-11-27 18:28:39.124838
001,visitRetStmt,13482891,R,2022-11-27 18:28:39.279856
001,visitRetStmt,13482891,O,2022-11-27 18:28:39.397265
001,visitRetStmt,13482891,U,2022-11-27 18:28:39.541672
001,visitRetStmt,13482891,G,2022-11-27 18:28:39.628881
001,visitRetStmt,13482891,H,2022-11-27 18:28:39.782735
001,visitRetStmt,13482891, ,2022-11-27 18:28:39.892950
001,visitRetStmt,13482891,T,2022-11-27 18:28:39.973058
001,visitRetStmt,13482891,H,2022-11-27 18:28:40.117508
001,visitRetStmt,13482891,E,2022-11-27 18:28:40.183287
001,visitRetStmt,13482891, ,2022-11-27 18:28:40.285126
001,visitRetStmt,13482891,W,2022-11-27 18:28:40.397099
001,visitRetStmt,13482891,H,2022-11-27 18:28:40.533560
001,visitRetStmt,13482891,I,2022-11-27 18:28:40.649733
001,visitRetStmt,13482891,L,2022-11-27 18:28:40.788981
001,visitRetStmt,13482891,E,2022-11-27 18:28:40.885082
001,visitRetStmt,13482891, ,2022-11-27 18:28:41.005043
001,visitRetStmt,13482891,L,2022-11-27 18:28:41.341531
001,visitRetStmt,13482891,L,2022-11-27 18:28:41.485086
001,visitRetStmt,13482891,,2022-11-27 18:28:41.836678
001,visitRetStmt,13482891,I,2022-11-27 18:28:42.197246
001,visitRetStmt,13482891,O,2022-11-27 18:28:42.198163
001,visitRetStmt,13482891,O,2022-11-27 18:28:42.333248
001,visitRetStmt,13482891,,2022-11-27 18:28:42.796907
001,visitRetStmt,13482891,,2022-11-27 18:28:42.996769
001,visitRetStmt,13482891,,2022-11-27 18:28:43.140995
001,visitRetStmt,13482891,O,2022-11-27 18:28:43.388757
001,visitRetStmt,13482891,O,2022-11-27 18:28:43.596950
001,visitRetStmt,13482891,O,2022-11-27 18:28:43.772889
001,visitRetStmt,13482891,P,2022-11-27 18:28:43.804649
001,visitRetStmt,13482891, ,2022-11-27 18:28:43.988673
001,visitRetStmt,13482891,A,2022-11-27 18:28:44.109998
001,visitRetStmt,13482891, ,2022-11-27 18:28:44.249557
001,visitRetStmt,13482891,B,2022-11-27 18:28:44.388690
001,visitRetStmt,13482891,,2022-11-27 18:28:44.565030
001,visitRetStmt,13482891,,2022-11-27 18:28:44.750638
001,visitRetStmt,13482891,,2022-11-27 18:28:44.941308
001,visitRetStmt,13482891,,2022-11-27 18:28:45.085019
001,visitRetStmt,13482891,,2022-11-27 18:28:45.236716
001,visitRetStmt,13482891,,2022-11-27 18:28:45.382904
001,visitRetStmt,13482891,P,2022-11-27 18:28:45.852964
001,visitRetStmt,13482891, ,2022-11-27 18:28:46.053451
001,visitRetStmt,13482891,W,2022-11-27 18:28:46.525341
001,visitRetStmt,13482891,I,2022-11-27 18:28:46.604793
001,visitRetStmt,13482891,T,2022-11-27 18:28:46.750030
001,visitRetStmt,13482891,H,2022-11-27 18:28:46.893045
001,visitRetStmt,13482891, ,2022-11-27 18:28:46.924605
001,visitRetStmt,13482891,S,2022-11-27 18:28:47.036812
001,visitRetStmt,13482891,O,2022-11-27 18:28:47.156731
001,visitRetStmt,13482891,M,2022-11-27 18:28:47.249247
001,visitRetStmt,13482891,E,2022-11-27 18:28:47.317512
001,visitRetStmt,13482891, ,2022-11-27 18:28:47.428961
001,visitRetStmt,13482891,D,2022-11-27 18:28:47.653469
001,visitRetStmt,13482891,E,2022-11-27 18:28:47.853196
001,visitRetStmt,13482891,T,2022-11-27 18:28:47.950284
001,visitRetStmt,13482891,A,2022-11-27 18:28:48.142452
001,visitRetStmt,13482891,I,2022-11-27 18:28:48.285682
001,visitRetStmt,13482891,L,2022-11-27 18:28:48.357228
001,capitalizeString,1412807,T,2022-11-27 18:28:52.142925
001,capitalizeString,1412807,H,2022-11-27 18:28:52.279693
001,capitalizeString,1412807,I,2022-11-27 18:28:52.341192
001,capitalizeString,1412807,S,2022-11-27 18:28:52.479935
001,capitalizeString,1412807, ,2022-11-27 18:28:52.588801
001,capitalizeString,1412807,I,2022-11-27 18:28:52.724750
001,capitalizeString,1412807,S,2022-11-27 18:28:52.860921
001,capitalizeString,1412807, ,2022-11-27 18:28:52.972627
001,capitalizeString,1412807,T,2022-11-27 18:28:53.117555
001,capitalizeString,1412807,H,2022-11-27 18:28:53.188811
001,capitalizeString,1412807,E,2022-11-27 18:28:53.383090
001,capitalizeString,1412807, ,2022-11-27 18:28:53.524848
001,capitalizeString,1412807,C,2022-11-27 18:28:53.821152
001,capitalizeString,1412807,A,2022-11-27 18:28:53.997180
001,capitalizeString,1412807,P,2022-11-27 18:28:54.133475
001,capitalizeString,1412807,I,2022-11-27 18:28:54.236758
001,capitalizeString,1412807,T,2022-11-27 18:28:54.449566
001,capitalizeString,1412807,L,2022-11-27 18:28:54.765406
001,capitalizeString,1412807,,2022-11-27 18:28:55.204668
001,capitalizeString,1412807,A,2022-11-27 18:28:55.957206
001,capitalizeString,1412807,L,2022-11-27 18:28:56.110315
001,capitalizeString,1412807,I,2022-11-27 18:28:56.204776
001,capitalizeString,1412807,Z,2022-11-27 18:28:56.293003
001,capitalizeString,1412807,E,2022-11-27 18:28:56.493694
001,capitalizeString,1412807, ,2022-11-27 18:28:56.636570
001,capitalizeString,1412807,S,2022-11-27 18:28:56.725244
001,capitalizeString,1412807,T,2022-11-27 18:28:56.901080
001,capitalizeString,1412807,R,2022-11-27 18:28:57.085335
001,capitalizeString,1412807,I,2022-11-27 18:28:57.188842
001,capitalizeString,1412807,N,2022-11-27 18:28:57.300857
001,capitalizeString,1412807,G,2022-11-27 18:28:57.364948
001,capitalizeString,1412807, ,2022-11-27 18:28:57.485171
001,capitalizeString,1412807,M,2022-11-27 18:28:57.869100
001,capitalizeString,1412807,E,2022-11-27 18:28:58.004747
001,capitalizeString,1412807,T,2022-11-27 18:28:58.093134
001,capitalizeString,1412807,H,2022-11-27 18:28:58.228935
001,capitalizeString,1412807,O,2022-11-27 18:28:58.325261
001,capitalizeString,1412807,D,2022-11-27 18:28:58.436737
001,capitalizeString,1412807,¾,2022-11-27 18:28:58.701265
001,capitalizeString,1412807, ,2022-11-27 18:28:58.849228
001,capitalizeString,1412807,C,2022-11-27 18:29:38.382855
001,capitalizeString,1412807,A,2022-11-27 18:29:38.556780
001,capitalizeString,1412807,P,2022-11-27 18:29:38.668967
001,capitalizeString,1412807,I,2022-11-27 18:29:38.815452
001,capitalizeString,1412807,T,2022-11-27 18:29:38.932985
001,capitalizeString,1412807,L,2022-11-27 18:29:39.172765
001,capitalizeString,1412807,I,2022-11-27 18:29:39.220739
001,capitalizeString,1412807,Z,2022-11-27 18:29:39.396743
001,capitalizeString,1412807,,2022-11-27 18:29:39.621122
001,capitalizeString,1412807,,2022-11-27 18:29:39.820960
001,capitalizeString,1412807,,2022-11-27 18:29:39.956802
001,capitalizeString,1412807,,2022-11-27 18:29:40.124994
001,capitalizeString,1412807,,2022-11-27 18:29:40.268937
001,capitalizeString,1412807,,2022-11-27 18:29:40.415552
001,capitalizeString,1412807,,2022-11-27 18:29:40.604694
001,capitalizeString,1412807,,2022-11-27 18:29:40.732839
001,capitalizeString,1412807,,2022-11-27 18:29:40.972669
001,capitalizeString,1412807,I,2022-11-27 18:29:41.079308
001,capitalizeString,1412807, ,2022-11-27 18:29:41.220737
001,capitalizeString,1412807,R,2022-11-27 18:29:41.372592
001,capitalizeString,1412807,E,2022-11-27 18:29:41.517021
001,capitalizeString,1412807,A,2022-11-27 18:29:41.588612
001,capitalizeString,1412807,D,2022-11-27 18:29:41.757133
001,capitalizeString,1412807, ,2022-11-27 18:29:41.860906
001,capitalizeString,1412807,T,2022-11-27 18:29:41.982691
001,capitalizeString,1412807,H,2022-11-27 18:29:42.068730
001,capitalizeString,1412807,R,2022-11-27 18:29:42.182719
001,capitalizeString,1412807,O,2022-11-27 18:29:42.356786
001,capitalizeString,1412807,U,2022-11-27 18:29:42.500946
001,capitalizeString,1412807,G,2022-11-27 18:29:42.668806
001,capitalizeString,1412807,H,2022-11-27 18:29:42.816353
001,capitalizeString,1412807, ,2022-11-27 18:29:42.879310
001,capitalizeString,1412807,T,2022-11-27 18:29:42.956755
001,capitalizeString,1412807,H,2022-11-27 18:29:43.052845
001,capitalizeString,1412807,E,2022-11-27 18:29:43.164791
001,capitalizeString,1412807, ,2022-11-27 18:29:43.285153
001,capitalizeString,1412807,F,2022-11-27 18:29:43.700787
001,capitalizeString,1412807,O,2022-11-27 18:29:43.815552
001,capitalizeString,1412807,R,2022-11-27 18:29:43.956340
001,capitalizeString,1412807, ,2022-11-27 18:29:44.068460
001,capitalizeString,1412807,L,2022-11-27 18:29:44.188601
001,capitalizeString,1412807,O,2022-11-27 18:29:44.388751
001,capitalizeString,1412807,O,2022-11-27 18:29:44.549711
001,capitalizeString,1412807,P,2022-11-27 18:29:44.652895
001,capitalizeString,1412807, ,2022-11-27 18:29:44.796868
001,capitalizeString,1412807,W,2022-11-27 18:29:44.940816
001,capitalizeString,1412807,I,2022-11-27 18:29:45.085171
001,capitalizeString,1412807,T,2022-11-27 18:29:45.220703
001,capitalizeString,1412807,H,2022-11-27 18:29:45.325040
001,capitalizeString,1412807, ,2022-11-27 18:29:45.388617
001,capitalizeString,1412807,S,2022-11-27 18:29:45.493105
001,capitalizeString,1412807,O,2022-11-27 18:29:45.582549
001,capitalizeString,1412807,M,2022-11-27 18:29:45.725172
001,capitalizeString,1412807,E,2022-11-27 18:29:45.788463
001,capitalizeString,1412807, ,2022-11-27 18:29:45.868808
001,capitalizeString,1412807,D,2022-11-27 18:29:46.048840
001,capitalizeString,1412807,E,2022-11-27 18:29:46.279116
001,capitalizeString,1412807,T,2022-11-27 18:29:46.341463
001,capitalizeString,1412807,A,2022-11-27 18:29:46.492810
001,capitalizeString,1412807,I,2022-11-27 18:29:46.660661
001,capitalizeString,1412807,L,2022-11-27 18:29:46.740785
001,capitalizeString,1412807,¾,2022-11-27 18:29:47.588772
001,capitalizeString,1412807, ,2022-11-27 18:29:47.788786
001,capitalizeString,1412807,,2022-11-27 18:29:47.932627
001,capitalizeString,1412807,L,2022-11-27 18:29:48.079157
001,capitalizeString,1412807,O,2022-11-27 18:29:48.317216
001,capitalizeString,1412807,O,2022-11-27 18:29:48.485319
001,capitalizeString,1412807,K,2022-11-27 18:29:48.565429
001,capitalizeString,1412807,S,2022-11-27 18:29:48.820780
001,capitalizeString,1412807, ,2022-11-27 18:29:48.956937
001,capitalizeString,1412807,L,2022-11-27 18:29:49.188698
001,capitalizeString,1412807,I,2022-11-27 18:29:49.285113
001,capitalizeString,1412807,K,2022-11-27 18:29:49.478837
001,capitalizeString,1412807,E,2022-11-27 18:29:49.596564
001,capitalizeString,1412807, ,2022-11-27 18:29:49.732685
001,capitalizeString,1412807,I,2022-11-27 18:29:50.172869
001,capitalizeString,1412807,T,2022-11-27 18:29:50.285281
001,capitalizeString,1412807, ,2022-11-27 18:29:50.396690
001,capitalizeString,1412807,C,2022-11-27 18:29:50.652943
001,capitalizeString,1412807,A,2022-11-27 18:29:50.879255
001,capitalizeString,1412807,P,2022-11-27 18:29:51.049235
001,capitalizeString,1412807,I,2022-11-27 18:29:51.397196
001,capitalizeString,1412807,T,2022-11-27 18:29:51.572905
001,capitalizeString,1412807,L,2022-11-27 18:29:51.804857
001,capitalizeString,1412807,I,2022-11-27 18:29:51.925195
001,capitalizeString,1412807,Z,2022-11-27 18:29:52.084903
001,capitalizeString,1412807,,2022-11-27 18:29:52.525671
001,capitalizeString,1412807,,2022-11-27 18:29:52.701614
001,capitalizeString,1412807,,2022-11-27 18:29:52.879103
001,capitalizeString,1412807,A,2022-11-27 18:29:53.365274
001,capitalizeString,1412807,L,2022-11-27 18:29:53.485233
001,capitalizeString,1412807,I,2022-11-27 18:29:53.583229
001,capitalizeString,1412807,Z,2022-11-27 18:29:53.692949
001,capitalizeString,1412807,E,2022-11-27 18:29:53.885223
001,capitalizeString,1412807,S,2022-11-27 18:29:54.109877
001,capitalizeString,1412807, ,2022-11-27 18:29:54.164784
001,capitalizeString,1412807,T,2022-11-27 18:29:54.301019
001,capitalizeString,1412807,H,2022-11-27 18:29:54.364815
001,capitalizeString,1412807,E,2022-11-27 18:29:54.479401
001,capitalizeString,1412807, ,2022-11-27 18:29:54.588649
001,capitalizeString,1412807,F,2022-11-27 18:29:54.717275
001,capitalizeString,1412807,I,2022-11-27 18:29:54.853002
001,capitalizeString,1412807,R,2022-11-27 18:29:54.949643
001,capitalizeString,1412807,S,2022-11-27 18:29:55.060637
001,capitalizeString,1412807,T,2022-11-27 18:29:55.237158
001,capitalizeString,1412807, ,2022-11-27 18:29:55.349624
001,capitalizeString,1412807,L,2022-11-27 18:29:55.468946
001,capitalizeString,1412807,E,2022-11-27 18:29:55.549923
001,capitalizeString,1412807,T,2022-11-27 18:29:55.741214
001,capitalizeString,1412807,T,2022-11-27 18:29:55.885155
001,capitalizeString,1412807,E,2022-11-27 18:29:56.428444
001,capitalizeString,1412807,R,2022-11-27 18:29:56.604777
001,capitalizeString,1412807, ,2022-11-27 18:29:56.749598
001,capitalizeString,1412807,I,2022-11-27 18:29:56.982332
001,capitalizeString,1412807,N,2022-11-27 18:29:57.085280
001,capitalizeString,1412807, ,2022-11-27 18:29:57.086461
001,capitalizeString,1412807,T,2022-11-27 18:29:57.182381
001,capitalizeString,1412807,H,2022-11-27 18:29:57.309799
001,capitalizeString,1412807,E,2022-11-27 18:29:57.372691
001,capitalizeString,1412807, ,2022-11-27 18:29:57.509655
001,capitalizeString,1412807,S,2022-11-27 18:29:57.620622
001,capitalizeString,1412807,T,2022-11-27 18:29:57.816659
001,capitalizeString,1412807,R,2022-11-27 18:29:58.004615
001,capitalizeString,1412807,I,2022-11-27 18:29:58.140753
001,capitalizeString,1412807,N,2022-11-27 18:29:58.252922
001,capitalizeString,1412807,G,2022-11-27 18:29:58.333058
001,onAttach,1810081,,2022-11-27 18:30:08.293595
001,onAttach,1810081,T,2022-11-27 18:30:08.469055
001,onAttach,1810081,H,2022-11-27 18:30:08.796897
001,onAttach,1810081,I,2022-11-27 18:30:08.910228
001,onAttach,1810081,S,2022-11-27 18:30:09.052701
001,onAttach,1810081, ,2022-11-27 18:30:09.164718
001,onAttach,1810081,I,2022-11-27 18:30:09.309557
001,onAttach,1810081,S,2022-11-27 18:30:09.388707
001,onAttach,1810081, ,2022-11-27 18:30:09.492649
001,onAttach,1810081,T,2022-11-27 18:30:09.628478
001,onAttach,1810081,H,2022-11-27 18:30:09.700806
001,onAttach,1810081,E,2022-11-27 18:30:09.804549
001,onAttach,1810081, ,2022-11-27 18:30:09.900881
001,onAttach,1810081,V,2022-11-27 18:30:10.004857
001,onAttach,1810081,O,2022-11-27 18:30:10.095158
001,onAttach,1810081,I,2022-11-27 18:30:10.156888
001,onAttach,1810081,D,2022-11-27 18:30:10.300998
001,onAttach,1810081, ,2022-11-27 18:30:10.382768
001,onAttach,1810081,M,2022-11-27 18:30:10.588969
001,onAttach,1810081,E,2022-11-27 18:30:10.669149
001,onAttach,1810081,T,2022-11-27 18:30:10.788735
001,onAttach,1810081,H,2022-11-27 18:30:10.885146
001,onAttach,1810081,O,2022-11-27 18:30:10.964696
001,onAttach,1810081,D,2022-11-27 18:30:11.080407
001,onAttach,1810081,¾,2022-11-27 18:30:11.692455
001,onAttach,1810081, ,2022-11-27 18:30:11.910125
001,onAttach,1810081,,2022-11-27 18:30:11.949273
001,onAttach,1810081,I,2022-11-27 18:30:12.382673
001,onAttach,1810081, ,2022-11-27 18:30:12.582350
001,onAttach,1810081,D,2022-11-27 18:30:12.724839
001,onAttach,1810081,I,2022-11-27 18:30:12.820749
001,onAttach,1810081,D,2022-11-27 18:30:12.932966
001,onAttach,1810081,N,2022-11-27 18:30:13.078912
001,onAttach,1810081,Þ,2022-11-27 18:30:13.124937
001,onAttach,1810081,T,2022-11-27 18:30:13.325067
001,onAttach,1810081, ,2022-11-27 18:30:13.404830
001,onAttach,1810081,L,2022-11-27 18:30:13.567041
001,onAttach,1810081,O,2022-11-27 18:30:13.782849
001,onAttach,1810081,O,2022-11-27 18:30:13.924985
001,onAttach,1810081,K,2022-11-27 18:30:13.972725
001,onAttach,1810081, ,2022-11-27 18:30:14.150064
001,onAttach,1810081,M,2022-11-27 18:30:14.324851
001,onAttach,1810081,U,2022-11-27 18:30:14.565148
001,onAttach,1810081,C,2022-11-27 18:30:14.805272
001,onAttach,1810081,H,2022-11-27 18:30:14.949350
001,onAttach,1810081, ,2022-11-27 18:30:15.020932
001,onAttach,1810081,A,2022-11-27 18:30:15.156963
001,onAttach,1810081,T,2022-11-27 18:30:15.293316
001,onAttach,1810081, ,2022-11-27 18:30:15.404540
001,onAttach,1810081,T,2022-11-27 18:30:15.484974
001,onAttach,1810081,H,2022-11-27 18:30:15.588692
