478975646,1,1,"(0.4186846911907196, 0.2570101320743561)","(0.4257376194000244, 0.24605871737003326)",2.9715728759765625,3.0232696533203125
478983979,1,1,"(0.43039196729660034, 0.26197361946105957)","(0.4149806797504425, 0.20808064937591553)",2.981536865234375,2.9338226318359375
478992312,1,1,"(0.4305736720561981, 0.2720528542995453)","(0.414791077375412, 0.2170887440443039)",2.973480224609375,2.93524169921875
479000646,1,1,"(0.42196327447891235, 0.2783680260181427)","(0.4237034320831299, 0.20964838564395905)",2.9561767578125,2.898651123046875
479008979,1,1,"(0.4283883273601532, 0.278892457485199)","(0.4201381802558899, 0.24917028844356537)",2.9783477783203125,2.981353759765625
479017312,1,1,"(0.3891450762748718, 0.2600643038749695)","(0.39310383796691895, 0.20025385916233063)",2.975433349609375,2.92767333984375
479025646,1,1,"(0.36316946148872375, 0.24771149456501007)","(0.3604455888271332, 0.18474960327148438)",2.947723388671875,2.914093017578125
479033979,1,1,"(0.36172452569007874, 0.2654353380203247)","(0.3624269366264343, 0.19249407947063446)",2.96728515625,2.93231201171875
479042313,1,1,"(0.36089932918548584, 0.24768878519535065)","(0.34943893551826477, 0.17627952992916107)",2.956024169921875,2.9038543701171875
479050646,1,1,"(0.36101943254470825, 0.25040093064308167)","(0.35422492027282715, 0.18923497200012207)",2.9649658203125,2.909515380859375
479058986,1,1,"(0.35876190662384033, 0.2606859505176544)","(0.3523816764354706, 0.19795674085617065)",2.97576904296875,2.9489593505859375
479067320,1,1,"(0.3555136024951935, 0.2651464641094208)","(0.3588075637817383, 0.19709935784339905)",2.95849609375,2.9381103515625
479075652,1,1,"(0.36295008659362793, 0.24081796407699585)","(0.3556779623031616, 0.18402713537216187)",2.9403533935546875,2.89422607421875
479083986,1,1,"(0.36265474557876587, 0.26180922985076904)","(0.35659271478652954, 0.18563006818294525)",2.944305419921875,2.9138336181640625
479092319,1,1,"(0.36039236187934875, 0.25792163610458374)","(0.35165509581565857, 0.1756400316953659)",2.9354095458984375,2.899566650390625
479100653,1,1,"(0.3624412417411804, 0.25380146503448486)","(0.3482211232185364, 0.17559459805488586)",2.9056243896484375,2.90130615234375
479108986,1,1,"(0.3583742678165436, 0.25565338134765625)","(0.3545386791229248, 0.17128850519657135)",2.9319305419921875,2.8850860595703125
479117319,1,1,"(0.354985773563385, 0.2522212862968445)","(0.35492080450057983, 0.1683923304080963)",2.935577392578125,2.8813934326171875
479125653,1,1,"(0.35982146859169006, 0.2308667153120041)","(0.35925978422164917, 0.15223252773284912)",2.90185546875,2.87005615234375
479133986,1,1,"(0.3636985421180725, 0.24491874873638153)","(0.3537503778934479, 0.1892007291316986)",2.9140625,2.904754638671875
479142320,1,1,"(0.35446807742118835, 0.2518237233161926)","(0.3556160628795624, 0.17294766008853912)",2.961669921875,2.8662567138671875
479150651,1,1,"(0.35350850224494934, 0.2545715570449829)","(0.354422926902771, 0.18685173988342285)",2.953155517578125,2.873443603515625
479158985,1,1,"(0.3584735095500946, 0.2399083375930786)","(0.35324472188949585, 0.1943245828151703)",2.9277496337890625,2.897491455078125
479167318,1,1,"(0.3605525493621826, 0.23692014813423157)","(0.35085567831993103, 0.1798638552427292)",2.904876708984375,2.883026123046875
479175651,1,1,"(0.36049774289131165, 0.2564624547958374)","(0.3538637161254883, 0.18511509895324707)",2.908416748046875,2.8878021240234375
479183985,1,1,"(0.35967931151390076, 0.25537317991256714)","(0.359234482049942, 0.19697695970535278)",2.9164886474609375,2.90960693359375
479192320,1,1,"(0.3606410324573517, 0.24115385115146637)","(0.3581712245941162, 0.16828429698944092)",2.929107666015625,2.8854522705078125
479200653,1,1,"(0.3591636121273041, 0.2525894045829773)","(0.3516820967197418, 0.16520956158638)",2.9584503173828125,2.88677978515625
479208987,1,1,"(0.358458548784256, 0.2412140667438507)","(0.34603652358055115, 0.17120671272277832)",2.9298248291015625,2.8789215087890625
479217320,1,1,"(0.3548068106174469, 0.23706097900867462)","(0.35486850142478943, 0.17500969767570496)",2.9376068115234375,2.874267578125
479225654,1,1,"(0.3493272662162781, 0.2571098208427429)","(0.35783568024635315, 0.18516123294830322)",2.9917449951171875,2.878326416015625
479233987,1,1,"(0.36776891350746155, 0.26046276092529297)","(0.35343071818351746, 0.21490536630153656)",2.9472503662109375,2.9000396728515625
479242320,1,1,"(0.35793524980545044, 0.25980547070503235)","(0.3472540080547333, 0.18330615758895874)",2.9411773681640625,2.8656768798828125
479250653,1,1,"(0.37409311532974243, 0.25402531027793884)","(0.37903469800949097, 0.2079433649778366)",2.950042724609375,2.8968505859375
479258987,1,1,"(0.4257798194885254, 0.2550736367702484)","(0.45232582092285156, 0.21236562728881836)",2.9334716796875,2.951324462890625
479267322,1,1,"(0.46398329734802246, 0.2471231371164322)","(0.47274965047836304, 0.1668446958065033)",2.96209716796875,2.8550567626953125
479275655,1,1,"(0.49520739912986755, 0.2656323313713074)","(0.5002341866493225, 0.17856881022453308)",3.0222320556640625,2.88372802734375
479283988,1,1,"(0.5088679194450378, 0.23497748374938965)","(0.503551721572876, 0.18329060077667236)",2.9486541748046875,2.8817596435546875
479292321,1,1,"(0.5071507692337036, 0.2453131526708603)","(0.4953630864620209, 0.20654074847698212)",2.9925079345703125,2.9182281494140625
479300654,1,1,"(0.5140040516853333, 0.2694759964942932)","(0.5033759474754333, 0.20722490549087524)",2.9709625244140625,2.923828125
479308988,1,1,"(0.510033130645752, 0.2697337567806244)","(0.5008600950241089, 0.17110277712345123)",2.9967803955078125,2.8532257080078125
479317321,1,1,"(0.5119726061820984, 0.2565656006336212)","(0.49522683024406433, 0.1692063808441162)",2.9679107666015625,2.869903564453125
479325658,1,1,"(0.5110626220703125, 0.2610794007778168)","(0.5015977025032043, 0.16159047186374664)",2.9627685546875,2.8385467529296875
479333992,1,1,"(0.5087993741035461, 0.2739538848400116)","(0.5035616755485535, 0.1755249947309494)",2.992889404296875,2.845306396484375
479342325,1,1,"(0.5115993022918701, 0.24766726791858673)","(0.5014773607254028, 0.163747176527977)",2.960357666015625,2.858489990234375
479350659,1,1,"(0.512016773223877, 0.2521931231021881)","(0.5028029680252075, 0.17316117882728577)",2.9911346435546875,2.8484649658203125
479358992,1,1,"(0.5126131176948547, 0.2547159790992737)","(0.4985937476158142, 0.18787270784378052)",2.9934539794921875,2.882110595703125
479367325,1,1,"(0.5132585167884827, 0.24007833003997803)","(0.49756374955177307, 0.18768061697483063)",2.986785888671875,2.8764495849609375
479375658,1,1,"(0.5079118013381958, 0.24295714497566223)","(0.5028258562088013, 0.1692919135093689)",3.001556396484375,2.8537750244140625
479383992,1,1,"(0.5125624537467957, 0.24526958167552948)","(0.5047275424003601, 0.20471128821372986)",2.988250732421875,2.9340667724609375
479392326,1,1,"(0.5085555911064148, 0.24025215208530426)","(0.5062199831008911, 0.20172657072544098)",2.9591522216796875,2.920379638671875
479400659,1,1,"(0.5067778825759888, 0.2501641511917114)","(0.507472574710846, 0.22277915477752686)",2.99945068359375,2.9342803955078125
479408992,1,1,"(0.5132703185081482, 0.24884085357189178)","(0.5043782591819763, 0.22795142233371735)",2.9812774658203125,2.9491729736328125
479417325,1,1,"(0.513181209564209, 0.276713490486145)","(0.4967825710773468, 0.2136078178882599)",3.0276336669921875,2.904876708984375
479425658,1,1,"(0.5145719647407532, 0.2661912441253662)","(0.49540114402770996, 0.2257557511329651)",3.0111083984375,2.919525146484375
479433992,1,1,"(0.5145448446273804, 0.25122207403182983)","(0.4949745535850525, 0.19070348143577576)",2.9685211181640625,2.9009552001953125
479442327,1,1,"(0.5099189877510071, 0.2535991370677948)","(0.5017299056053162, 0.19201664626598358)",2.9831085205078125,2.903350830078125
479450664,1,1,"(0.5140566229820251, 0.24602609872817993)","(0.4991077780723572, 0.16675584018230438)",2.980072021484375,2.8623199462890625
479458998,1,1,"(0.5121709108352661, 0.24373091757297516)","(0.5001563429832458, 0.1761707067489624)",2.995391845703125,2.88885498046875
479467331,1,1,"(0.5095895528793335, 0.23235905170440674)","(0.4983949065208435, 0.21762728691101074)",2.9826202392578125,2.9556121826171875
479475665,1,1,"(0.5080729126930237, 0.2601226568222046)","(0.5007771849632263, 0.24079526960849762)",3.0029449462890625,2.977996826171875
479483998,1,1,"(0.5456156134605408, 0.25532466173171997)","(0.5436230301856995, 0.2372225672006607)",2.9825286865234375,2.96722412109375
479492329,1,1,"(0.5784963369369507, 0.2702511250972748)","(0.5765243172645569, 0.204502671957016)",3.016998291015625,2.895416259765625
479500662,1,1,"(0.5855469703674316, 0.2842313349246979)","(0.5758576989173889, 0.22339479625225067)",3.050933837890625,2.9280242919921875
479508996,1,1,"(0.5901297330856323, 0.26460930705070496)","(0.5863071084022522, 0.20437665283679962)",3.0309295654296875,2.9013824462890625
479517329,1,1,"(0.5850956439971924, 0.2572824954986572)","(0.5776561498641968, 0.19624820351600647)",3.0,2.862579345703125
479525663,1,1,"(0.5874544978141785, 0.2599480450153351)","(0.5804711580276489, 0.2102806270122528)",2.992889404296875,2.88873291015625
479533996,1,1,"(0.5895968675613403, 0.2692926824092865)","(0.5783461332321167, 0.20473612844944)",3.03826904296875,2.880035400390625
479542329,1,1,"(0.5861694812774658, 0.2674312889575958)","(0.5819181799888611, 0.1910899430513382)",3.05023193359375,2.864410400390625
479550662,1,1,"(0.5862521529197693, 0.2539607584476471)","(0.586021900177002, 0.20185509324073792)",3.0027923583984375,2.8851776123046875
479558996,1,1,"(0.5915967226028442, 0.2582913041114807)","(0.582044243812561, 0.2044772207736969)",3.0163726806640625,2.8914947509765625
479567329,1,1,"(0.5910650491714478, 0.2605151832103729)","(0.58107590675354, 0.19485795497894287)",3.0622711181640625,2.8918914794921875
479575662,1,1,"(0.587639570236206, 0.259169340133667)","(0.5798797607421875, 0.17824408411979675)",2.9795989990234375,2.8660430908203125
479584001,1,1,"(0.5860567092895508, 0.2488235980272293)","(0.5868480205535889, 0.18613602221012115)",3.01824951171875,2.8646240234375
479592335,1,1,"(0.5891306400299072, 0.25779181718826294)","(0.5779278874397278, 0.20152074098587036)",3.0212860107421875,2.9304046630859375
479600669,1,1,"(0.5844840407371521, 0.2534801959991455)","(0.5791510343551636, 0.18132531642913818)",2.98004150390625,2.878265380859375
479609002,1,1,"(0.587818443775177, 0.27890950441360474)","(0.5824195742607117, 0.20130537450313568)",3.050323486328125,2.9026947021484375
479617335,1,1,"(0.5902416706085205, 0.2599484622478485)","(0.5838011503219604, 0.2169494926929474)",3.01171875,2.8997802734375
479625668,1,1,"(0.5900851488113403, 0.2623286545276642)","(0.5830605626106262, 0.20998606085777283)",2.9940032958984375,2.89373779296875
479634003,1,1,"(0.5853340029716492, 0.2755611836910248)","(0.5787368416786194, 0.22978925704956055)",3.0458526611328125,2.9593658447265625
479642335,1,1,"(0.5796945095062256, 0.2718321681022644)","(0.5797382593154907, 0.2014840692281723)",3.0193328857421875,2.87738037109375
479650669,1,1,"(0.588914692401886, 0.2754075229167938)","(0.5803593993186951, 0.2080240547657013)",3.034576416015625,2.8917236328125
479659003,1,1,"(0.5925596356391907, 0.26858189702033997)","(0.5857241749763489, 0.18580298125743866)",3.0239715576171875,2.852996826171875
479667337,1,1,"(0.5829285979270935, 0.26444077491760254)","(0.5818100571632385, 0.18879832327365875)",3.0296173095703125,2.8671875
479675669,1,1,"(0.5922644138336182, 0.2546638250350952)","(0.5837401151657104, 0.1807744950056076)",2.98809814453125,2.8498077392578125
479684003,1,1,"(0.5895192623138428, 0.2503401041030884)","(0.5833014845848083, 0.1869703084230423)",2.98223876953125,2.86517333984375
479692336,1,1,"(0.5917322635650635, 0.24905727803707123)","(0.5773687362670898, 0.1860940158367157)",2.9644012451171875,2.881378173828125
479700669,1,1,"(0.5940644145011902, 0.23917898535728455)","(0.5761007070541382, 0.18484362959861755)",2.9315185546875,2.8469085693359375
479709002,1,1,"(0.590416669845581, 0.24490593373775482)","(0.5786265730857849, 0.20385298132896423)",2.955657958984375,2.8932647705078125
479717340,1,1,"(0.5878250598907471, 0.2385978400707245)","(0.5842954516410828, 0.22014258801937103)",2.960540771484375,2.8969879150390625
479725674,1,1,"(0.5882313251495361, 0.2578257918357849)","(0.5849894881248474, 0.18318049609661102)",2.939849853515625,2.8520355224609375
479734005,1,1,"(0.5914346575737, 0.2614162266254425)","(0.5795602202415466, 0.18350054323673248)",2.943817138671875,2.8491668701171875
479742338,1,1,"(0.5860050320625305, 0.2652851939201355)","(0.5788818001747131, 0.21131518483161926)",2.9758453369140625,2.8859710693359375
479750673,1,1,"(0.5899143218994141, 0.253556489944458)","(0.5843296647071838, 0.17944024503231049)",2.9029541015625,2.818603515625
479759006,1,1,"(0.5824809074401855, 0.26423534750938416)","(0.5874646902084351, 0.16896097362041473)",2.9695587158203125,2.7983245849609375
479767338,1,1,"(0.5871351957321167, 0.26690319180488586)","(0.5804638862609863, 0.19440963864326477)",2.965240478515625,2.852264404296875
479775674,1,1,"(0.5833841562271118, 0.2725944221019745)","(0.580470860004425, 0.2003333419561386)",2.9439544677734375,2.8367919921875
479784006,1,1,"(0.5928384065628052, 0.2552758455276489)","(0.586790919303894, 0.2008770853281021)",2.938720703125,2.8349151611328125
479792340,1,1,"(0.585166871547699, 0.2621026933193207)","(0.5905359387397766, 0.18810909986495972)",2.9421539306640625,2.787322998046875
479800671,1,1,"(0.5869104266166687, 0.2640233039855957)","(0.5834702849388123, 0.19773410260677338)",2.948944091796875,2.8222503662109375
479809005,1,1,"(0.5904670357704163, 0.25716274976730347)","(0.5747544765472412, 0.22270697355270386)",2.9164276123046875,2.8460235595703125
479817340,1,1,"(0.5899079442024231, 0.26139307022094727)","(0.5820881128311157, 0.19560112059116364)",2.910064697265625,2.81463623046875
479825673,1,1,"(0.5829736590385437, 0.27817580103874207)","(0.5829166769981384, 0.21323178708553314)",2.92767333984375,2.838623046875
479834004,1,1,"(0.5886101126670837, 0.2558576464653015)","(0.5861755013465881, 0.21059711277484894)",2.886260986328125,2.8285980224609375
479842338,1,1,"(0.583672285079956, 0.2664131224155426)","(0.5752110481262207, 0.19717873632907867)",2.914154052734375,2.8216705322265625
479850677,1,1,"(0.5857989192008972, 0.2640278935432434)","(0.5820013880729675, 0.19324061274528503)",2.922271728515625,2.804443359375
479859011,1,1,"(0.5928775668144226, 0.25125348567962646)","(0.5798461437225342, 0.18784675002098083)",2.89385986328125,2.7816314697265625
479867344,1,1,"(0.5887900590896606, 0.2424941062927246)","(0.5756732225418091, 0.1951798051595688)",2.895904541015625,2.785369873046875
479875677,1,1,"(0.5888069272041321, 0.25669628381729126)","(0.5889198184013367, 0.17601154744625092)",2.9236297607421875,2.797027587890625
479884010,1,1,"(0.6179869771003723, 0.24071893095970154)","(0.6232060790061951, 0.19089587032794952)",2.8928985595703125,2.8002166748046875
479892344,1,1,"(0.6556291580200195, 0.2565670609474182)","(0.6572675108909607, 0.1849965751171112)",2.9180755615234375,2.798828125
479900677,1,1,"(0.6669765710830688, 0.25763049721717834)","(0.6606832146644592, 0.1941550076007843)",2.92828369140625,2.8004150390625
479909010,1,1,"(0.6715916991233826, 0.26674067974090576)","(0.6610344648361206, 0.1841573417186737)",2.8863677978515625,2.7723541259765625
479917344,1,1,"(0.6729097366333008, 0.24349255859851837)","(0.6567798852920532, 0.19152969121932983)",2.820831298828125,2.787689208984375
479925677,1,1,"(0.6785494685173035, 0.249360129237175)","(0.6616073250770569, 0.2007313221693039)",2.83648681640625,2.79339599609375
479934011,1,1,"(0.669413149356842, 0.26675310730934143)","(0.6591077446937561, 0.1954321414232254)",2.8873291015625,2.793487548828125
479942344,1,1,"(0.667243242263794, 0.25807321071624756)","(0.6663324236869812, 0.18607650697231293)",2.863311767578125,2.800445556640625
479950677,1,1,"(0.6717644929885864, 0.26365578174591064)","(0.6678760647773743, 0.20115913450717926)",2.8572540283203125,2.8047027587890625
479959010,1,1,"(0.6728760600090027, 0.2650069296360016)","(0.6639979481697083, 0.18211108446121216)",2.8791351318359375,2.764312744140625
479967344,1,1,"(0.6669944524765015, 0.26287275552749634)","(0.6658728122711182, 0.18418969213962555)",2.8757781982421875,2.793365478515625
479975681,1,1,"(0.664307713508606, 0.2545671761035919)","(0.6644962430000305, 0.1984541416168213)",2.820953369140625,2.79644775390625
479984015,1,1,"(0.6707768440246582, 0.24277131259441376)","(0.663860023021698, 0.1849781572818756)",2.8203887939453125,2.7560882568359375
479992348,1,1,"(0.6698006987571716, 0.24792779982089996)","(0.6646223664283752, 0.20386634767055511)",2.831146240234375,2.7947998046875
480000681,1,1,"(0.6665570735931396, 0.2539614737033844)","(0.6587529182434082, 0.19272060692310333)",2.83111572265625,2.75262451171875
480009014,1,1,"(0.6685149669647217, 0.26401287317276)","(0.6595962047576904, 0.19189755618572235)",2.8816375732421875,2.7605133056640625
480017348,1,1,"(0.6677366495132446, 0.24318978190422058)","(0.66277676820755, 0.20284420251846313)",2.82861328125,2.7877655029296875
480025681,1,1,"(0.6694070100784302, 0.24415992200374603)","(0.6620041131973267, 0.194191575050354)",2.80523681640625,2.7708282470703125
480034014,1,1,"(0.6717483997344971, 0.24151723086833954)","(0.6625221371650696, 0.19612297415733337)",2.811431884765625,2.7681884765625
480042348,1,1,"(0.6705512404441833, 0.23404672741889954)","(0.6597884297370911, 0.19690832495689392)",2.8177490234375,2.7690887451171875
480050681,1,1,"(0.675262987613678, 0.22485211491584778)","(0.6602438688278198, 0.19496747851371765)",2.7946014404296875,2.756378173828125
480059015,1,1,"(0.6686932444572449, 0.23288199305534363)","(0.6645802855491638, 0.2015906274318695)",2.8229827880859375,2.766571044921875
480067348,1,1,"(0.6675829887390137, 0.23956017196178436)","(0.6629154086112976, 0.20045582950115204)",2.827667236328125,2.764251708984375
480075681,1,1,"(0.6713659167289734, 0.23775015771389008)","(0.6626383662223816, 0.20711489021778107)",2.8189697265625,2.7602996826171875
480084014,1,1,"(0.6697943210601807, 0.223380446434021)","(0.6657055020332336, 0.1925758719444275)",2.80316162109375,2.735137939453125
480092347,1,1,"(0.6171792149543762, 0.2657146155834198)","(0.6298720240592957, 0.190315380692482)",2.882965087890625,2.7265167236328125
480100682,1,1,"(0.5359376668930054, 0.20535196363925934)","(0.5647369623184204, 0.2022300362586975)",2.81298828125,2.7756805419921875
480109020,1,1,"(0.4512353837490082, 0.24184805154800415)","(0.4911680519580841, 0.22756274044513702)",2.8094024658203125,2.8114471435546875
480117352,1,1,"(0.3813210725784302, 0.268957257270813)","(0.41432633996009827, 0.22138750553131104)",2.7758331298828125,2.7733917236328125
480125686,1,1,"(0.3225889503955841, 0.2905363440513611)","(0.34106990694999695, 0.2173008769750595)",2.815216064453125,2.7729034423828125
480134019,1,1,"(0.2772137522697449, 0.3011079430580139)","(0.28798261284828186, 0.23102590441703796)",2.8318634033203125,2.7948760986328125
480142353,1,1,"(0.2605612277984619, 0.3137438893318176)","(0.2615901827812195, 0.24238133430480957)",2.8379364013671875,2.8125
480150686,1,1,"(0.27620238065719604, 0.3023831248283386)","(0.27229180932044983, 0.2604885995388031)",2.8013916015625,2.855133056640625
480159019,1,1,"(0.2748567461967468, 0.31623637676239014)","(0.26610469818115234, 0.2491275817155838)",2.82373046875,2.819244384765625
480167352,1,1,"(0.27108630537986755, 0.3040682375431061)","(0.2630364000797272, 0.25566232204437256)",2.80462646484375,2.8117523193359375
480175686,1,1,"(0.27473610639572144, 0.31594303250312805)","(0.25997892022132874, 0.25403183698654175)",2.8015594482421875,2.8106536865234375
480184020,1,1,"(0.27778807282447815, 0.3083791434764862)","(0.26743531227111816, 0.2669406831264496)",2.7884063720703125,2.8512725830078125
480192351,1,1,"(0.2742057740688324, 0.30623674392700195)","(0.26660147309303284, 0.2674120366573334)",2.8011627197265625,2.8321990966796875
480200685,1,1,"(0.27732130885124207, 0.3151308000087738)","(0.2643530070781708, 0.2562708854675293)",2.80511474609375,2.80267333984375
