word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
Command,0,,96,135,81,20,0.05,0.125,0.0421875,0.018518519
getOkCommand18,0,,183,135,176,24,0.0953125,0.125,0.091666667,0.022222222
if,0,,64,162,27,20,0.033333333,0.15,0.0140625,0.018518519
okCommand18,0,,118,162,124,20,0.061458333,0.15,0.064583333,0.018518519
==,0,,248,162,27,13,0.129166667,0.15,0.0140625,0.012037037
null,0,,281,162,48,20,0.146354167,0.15,0.025,0.018518519
//GEN-END:,200,,357,162,120,24,0.1859375,0.15,0.0625,0.022222222
|,200,,489,162,9,24,0.2546875,0.15,0.0046875,0.022222222
728-getter,200,,507,162,113,23,0.2640625,0.15,0.058854167,0.021296296
|,200,,630,162,8,24,0.328125,0.15,0.004166667,0.022222222
0,200,,648,162,15,19,0.3375,0.15,0.0078125,0.017592593
|,200,,673,162,8,24,0.350520833,0.15,0.004166667,0.022222222
728-preInit,200,,691,162,123,24,0.359895833,0.15,0.0640625,0.022222222
//,201,,108,189,26,20,0.05625,0.175,0.013541667,0.018518519
write,201,,139,189,60,20,0.072395833,0.175,0.03125,0.018518519
pre-init,201,,205,189,90,24,0.106770833,0.175,0.046875,0.022222222
user,201,,302,189,48,17,0.157291667,0.175,0.025,0.015740741
code,201,,356,189,48,20,0.185416667,0.175,0.025,0.018518519
here,201,,410,189,48,20,0.213541667,0.175,0.025,0.018518519
okCommand18,1,,108,216,123,20,0.05625,0.2,0.0640625,0.018518519
=,0,,237,216,16,13,0.1234375,0.2,0.008333333,0.012037037
new,0,,259,216,38,17,0.134895833,0.2,0.019791667,0.015740741
Command,1,,302,216,89,24,0.157291667,0.2,0.046354167,0.022222222
"""LIQUIDEZ""",0,,400,216,119,24,0.208333333,0.2,0.061979167,0.022222222
Command,2,,529,216,84,23,0.275520833,0.2,0.04375,0.021296296
OK,0,,613,216,24,23,0.319270833,0.2,0.0125,0.021296296
0,0,,658,216,16,19,0.342708333,0.2,0.008333333,0.017592593
//GEN-LINE:,202,,682,216,140,24,0.355208333,0.2,0.072916667,0.022222222
|,202,,835,216,9,24,0.434895833,0.2,0.0046875,0.022222222
728-getter,202,,853,216,112,23,0.444270833,0.2,0.058333333,0.021296296
|,202,,975,216,9,24,0.5078125,0.2,0.0046875,0.022222222
1,202,,993,216,16,19,0.5171875,0.2,0.008333333,0.017592593
|,202,,1018,216,9,24,0.530208333,0.2,0.0046875,0.022222222
728-,202,,1037,216,46,19,0.540104167,0.2,0.023958333,0.017592593
post-init,202,,22,243,89,24,0.011458333,0.225,0.046354167,0.022222222
//,203,,108,270,26,20,0.05625,0.25,0.013541667,0.018518519
write,203,,139,270,60,20,0.072395833,0.25,0.03125,0.018518519
post-init,203,,205,270,101,24,0.106770833,0.25,0.052604167,0.022222222
user,203,,313,270,47,17,0.163020833,0.25,0.024479167,0.015740741
code,203,,367,270,48,20,0.191145833,0.25,0.025,0.018518519
here,203,,421,270,48,20,0.219270833,0.25,0.025,0.018518519
//GEN-BEGIN:,204,,65,297,141,24,0.033854167,0.275,0.0734375,0.022222222
|,204,,219,297,9,24,0.1140625,0.275,0.0046875,0.022222222
728-getter,204,,237,297,113,23,0.1234375,0.275,0.058854167,0.021296296
|,204,,359,297,9,24,0.186979167,0.275,0.0046875,0.022222222
2,204,,378,297,15,19,0.196875,0.275,0.0078125,0.017592593
|,204,,403,297,8,24,0.209895833,0.275,0.004166667,0.022222222
return,0,,65,324,69,19,0.033854167,0.3,0.0359375,0.017592593
okCommand18,2,,140,324,132,23,0.072916667,0.3,0.06875,0.021296296
