word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
String,0,,96,135,70,24,0.05,0.125,0.036458333,0.022222222
capitalizeString,0,,172,135,187,24,0.089583333,0.125,0.097395833,0.022222222
String,1,,367,135,69,24,0.191145833,0.125,0.0359375,0.022222222
s,0,,443,135,15,17,0.230729167,0.125,0.0078125,0.015740741
String,2,,64,162,70,24,0.033333333,0.15,0.036458333,0.022222222
result,0,,141,162,68,20,0.0734375,0.15,0.035416667,0.018518519
=,0,,215,162,16,13,0.111979167,0.15,0.008333333,0.012037037
"""""",0,,238,162,34,23,0.123958333,0.15,0.017708333,0.021296296
for,0,,64,216,46,24,0.033333333,0.2,0.023958333,0.022222222
int,0,,118,216,37,20,0.061458333,0.2,0.019270833,0.018518519
i,0,,162,216,16,20,0.084375,0.2,0.008333333,0.018518519
=,1,,183,216,16,13,0.0953125,0.2,0.008333333,0.012037037
0,0,,205,216,23,22,0.106770833,0.2,0.011979167,0.02037037
i,1,,237,216,16,20,0.1234375,0.2,0.008333333,0.018518519
<,0,,259,216,16,15,0.134895833,0.2,0.008333333,0.013888889
s,1,,303,216,12,24,0.1578125,0.2,0.00625,0.022222222
length,0,,315,216,74,24,0.1640625,0.2,0.038541667,0.022222222
i,2,i++,410,216,37,20,0.213541667,0.2,0.019270833,0.018518519
if,0,,108,243,26,20,0.05625,0.225,0.013541667,0.018518519
i,3,,162,243,16,20,0.084375,0.225,0.008333333,0.018518519
==,0,,183,243,27,13,0.0953125,0.225,0.0140625,0.012037037
0,1,,216,243,15,19,0.1125,0.225,0.0078125,0.017592593
||,0,,241,243,18,24,0.125520833,0.225,0.009375,0.022222222
s,2,,270,243,12,24,0.140625,0.225,0.00625,0.022222222
substring,0,,282,243,108,24,0.146875,0.225,0.05625,0.022222222
i,4,,410,243,16,20,0.213541667,0.225,0.008333333,0.018518519
-,0,,433,243,13,8,0.225520833,0.225,0.006770833,0.007407407
1,0,,453,243,23,22,0.2359375,0.225,0.011979167,0.02037037
i,5,,486,243,16,20,0.253125,0.225,0.008333333,0.018518519
equals,0,,521,243,74,24,0.271354167,0.225,0.038541667,0.022222222
""" """,0,"""",616,243,39,13,0.320833333,0.225,0.006770833,0.012037037
result,1,,152,263,68,20,0.079166667,0.243518519,0.035416667,0.018518519
+=,0,,226,263,27,16,0.117708333,0.243518519,0.0140625,0.014814815
s,3,,260,263,12,24,0.135416667,0.243518519,0.00625,0.022222222
substring,1,,272,263,107,24,0.141666667,0.243518519,0.055729167,0.022222222
i,6,,399,263,23,23,0.2078125,0.243518519,0.011979167,0.021296296
i,7,,432,263,16,20,0.225,0.243518519,0.008333333,0.018518519
+,0,,453,263,16,16,0.2359375,0.243518519,0.008333333,0.014814815
1,1,,475,263,16,19,0.247395833,0.243518519,0.008333333,0.017592593
toUpperCase,0,,512,263,146,24,0.266666667,0.243518519,0.076041667,0.022222222
else,0,,108,297,48,20,0.05625,0.275,0.025,0.018518519
result,2,,152,324,68,20,0.079166667,0.3,0.035416667,0.018518519
+=,1,,226,324,27,16,0.117708333,0.3,0.0140625,0.014814815
s,4,,260,324,12,24,0.135416667,0.3,0.00625,0.022222222
substring,2,,272,324,107,24,0.141666667,0.3,0.055729167,0.022222222
i,8,1,399,324,23,23,0.2078125,0.3,0.011979167,0.021296296
i,9,1,432,324,16,20,0.225,0.3,0.008333333,0.018518519
+,1,,453,324,16,16,0.2359375,0.3,0.008333333,0.014814815
1,2,,475,324,16,19,0.247395833,0.3,0.008333333,0.017592593
return,0,,65,378,69,19,0.033854167,0.35,0.0359375,0.017592593
result,3,,141,378,77,23,0.0734375,0.35,0.040104167,0.021296296
