word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,96,135,48,20,0.05,0.125,0.025,0.018518519
setUrls,0,,151,135,89,24,0.078645833,0.125,0.046354167,0.022222222
String,0,String[],248,135,89,24,0.129166667,0.125,0.046354167,0.022222222
theUrls,0,,346,135,79,20,0.180208333,0.125,0.041145833,0.018518519
throws,0,,454,135,68,20,0.236458333,0.125,0.035416667,0.018518519
IllegalStateException,0,,529,135,231,24,0.275520833,0.125,0.1203125,0.022222222
if,0,,64,162,27,20,0.033333333,0.15,0.0140625,0.018518519
xmlProcessed,0,,118,162,134,20,0.061458333,0.15,0.069791667,0.018518519
throw,0,,108,189,59,20,0.05625,0.175,0.030729167,0.018518519
new,0,,173,189,37,17,0.090104167,0.175,0.019270833,0.015740741
IllegalStateException,1,,216,189,240,24,0.1125,0.175,0.125,0.022222222
illegalPostProssingMsg,0,,464,189,242,24,0.241666667,0.175,0.126041667,0.022222222
if,1,,64,243,35,24,0.033333333,0.225,0.018229167,0.022222222
theUrls,1,,108,243,80,20,0.05625,0.225,0.041666667,0.018518519
!=,0,,197,243,24,19,0.102604167,0.225,0.0125,0.017592593
null,0,,227,243,48,20,0.118229167,0.225,0.025,0.018518519
this,0,,108,270,45,20,0.05625,0.25,0.0234375,0.018518519
urls,0,,153,270,45,20,0.0796875,0.25,0.0234375,0.018518519
=,0,,215,270,16,13,0.111979167,0.25,0.008333333,0.012037037
new,1,,238,270,37,17,0.123958333,0.25,0.019270833,0.015740741
String,0,,280,270,70,24,0.145833333,0.25,0.036458333,0.022222222
theUrls,2,,378,270,77,20,0.196875,0.25,0.040104167,0.018518519
length,0,,465,270,68,24,0.2421875,0.25,0.035416667,0.022222222
for,0,,108,297,45,24,0.05625,0.275,0.0234375,0.022222222
int,0,,162,297,36,20,0.084375,0.275,0.01875,0.018518519
i,0,,205,297,16,20,0.106770833,0.275,0.008333333,0.018518519
=,1,,226,297,16,13,0.117708333,0.275,0.008333333,0.012037037
0,0,,248,297,24,22,0.129166667,0.275,0.0125,0.02037037
i,1,,280,297,16,20,0.145833333,0.275,0.008333333,0.018518519
<,0,,302,297,16,15,0.157291667,0.275,0.008333333,0.013888889
theUrls,3,,324,297,77,20,0.16875,0.275,0.040104167,0.018518519
length,1,,411,297,77,24,0.2140625,0.275,0.040104167,0.022222222
i,2,i++,496,297,38,20,0.258333333,0.275,0.019791667,0.018518519
this,1,,151,324,49,24,0.078645833,0.3,0.025520833,0.022222222
urls,1,,200,324,49,24,0.104166667,0.3,0.025520833,0.022222222
i,3,,270,324,16,20,0.140625,0.3,0.008333333,0.018518519
=,2,,313,324,16,13,0.163020833,0.3,0.008333333,0.012037037
UrlHelper,0,,334,324,104,24,0.173958333,0.3,0.054166667,0.022222222
normalize,0,,438,324,104,24,0.228125,0.3,0.054166667,0.022222222
theUrls,4,,562,324,89,24,0.292708333,0.3,0.046354167,0.022222222
i,4,,658,324,16,20,0.342708333,0.3,0.008333333,0.018518519
else,0,,64,378,48,20,0.033333333,0.35,0.025,0.018518519
this,2,,108,405,45,20,0.05625,0.375,0.0234375,0.018518519
urls,2,,153,405,45,20,0.0796875,0.375,0.0234375,0.018518519
=,3,,215,405,16,13,0.111979167,0.375,0.008333333,0.012037037
urls,3,,238,405,55,23,0.123958333,0.375,0.028645833,0.021296296
