word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
protected,0,,22,135,101,24,0.011458333,0.125,0.052604167,0.022222222
void,0,,129,135,48,20,0.0671875,0.125,0.025,0.018518519
createCacheFile,0,,183,135,176,24,0.0953125,0.125,0.091666667,0.022222222
Photo,0,,367,135,59,20,0.191145833,0.125,0.030729167,0.018518519
photo,0,,432,135,66,24,0.225,0.125,0.034375,0.022222222
File,0,,508,135,47,20,0.264583333,0.125,0.024479167,0.018518519
photoCacheFile,0,,562,135,162,24,0.292708333,0.125,0.084375,0.022222222
PhotoDimension,0,,734,135,156,20,0.382291667,0.125,0.08125,0.018518519
dimension,0,,896,135,102,20,0.466666667,0.125,0.053125,0.018518519
throws,0,,1026,135,69,20,0.534375,0.125,0.0359375,0.018518519
IOException,0,,22,162,122,24,0.011458333,0.15,0.063541667,0.022222222
OutputStream,0,,64,189,135,23,0.033333333,0.175,0.0703125,0.021296296
photoOS,0,,205,189,81,24,0.106770833,0.175,0.0421875,0.022222222
=,0,,291,189,16,13,0.1515625,0.175,0.008333333,0.012037037
new,0,,313,189,38,17,0.163020833,0.175,0.019791667,0.015740741
BufferedOutputStream,0,,356,189,230,24,0.185416667,0.175,0.119791667,0.022222222
new,1,,594,189,38,17,0.309375,0.175,0.019791667,0.015740741
FileOutputStream,0,,637,189,186,24,0.331770833,0.175,0.096875,0.022222222
photoCacheFile,1,,832,189,155,24,0.433333333,0.175,0.080729167,0.022222222
PhotoHelper,0,,65,216,117,24,0.033854167,0.2,0.0609375,0.022222222
getInstance,0,,182,216,142,24,0.094791667,0.2,0.073958333,0.022222222
writeUncachedThumbnail,0,,338,216,258,24,0.176041667,0.2,0.134375,0.022222222
photo,1,,605,216,65,24,0.315104167,0.2,0.033854167,0.022222222
photoOS,1,,681,216,80,24,0.3546875,0.2,0.041666667,0.022222222
photoOS,2,,65,243,94,24,0.033854167,0.225,0.048958333,0.022222222
close,0,,159,243,67,24,0.0828125,0.225,0.034895833,0.022222222
