word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
protected,0,,22,135,101,24,0.011458333,0.125,0.052604167,0.022222222
String,0,,129,135,69,24,0.0671875,0.125,0.0359375,0.022222222
resolveValue,0,,206,135,142,24,0.107291667,0.125,0.073958333,0.022222222
MagnetContext,0,,356,135,144,23,0.185416667,0.125,0.075,0.021296296
aContext,0,,507,135,99,22,0.2640625,0.125,0.0515625,0.02037037
String,1,,615,135,69,24,0.3203125,0.125,0.0359375,0.022222222
aValue,0,value,691,135,70,20,0.359895833,0.125,0.036458333,0.018518519
throws,0,,789,135,68,20,0.4109375,0.125,0.035416667,0.018518519
RenderingException,0,,864,135,199,24,0.45,0.125,0.103645833,0.022222222
try,0,,65,162,37,23,0.033854167,0.15,0.019270833,0.021296296
if,0,,108,189,26,20,0.05625,0.175,0.013541667,0.018518519
aValue,1,,162,189,69,20,0.084375,0.175,0.0359375,0.018518519
==,0,,237,189,27,13,0.1234375,0.175,0.0140625,0.012037037
null,0,,270,189,48,20,0.140625,0.175,0.025,0.018518519
return,0,,152,216,68,19,0.079166667,0.2,0.035416667,0.017592593
null,1,,227,216,55,23,0.118229167,0.2,0.028645833,0.021296296
else,0,,129,243,48,20,0.0671875,0.225,0.025,0.018518519
TemplateElementIF,0,,150,270,189,24,0.078125,0.25,0.0984375,0.022222222
aTemplate,0,,345,270,102,24,0.1796875,0.25,0.053125,0.022222222
=,0,,453,270,16,13,0.2359375,0.25,0.008333333,0.012037037
_theTemplateFactory,0,,474,270,216,24,0.246875,0.25,0.1125,0.022222222
parse,0,,690,270,57,24,0.359375,0.25,0.0296875,0.022222222
aValue,2,,766,270,70,20,0.398958333,0.25,0.036458333,0.018518519
return,1,,152,297,68,19,0.079166667,0.275,0.035416667,0.017592593
aTemplate,1,,226,297,105,24,0.117708333,0.275,0.0546875,0.022222222
render,0,,331,297,70,24,0.172395833,0.275,0.036458333,0.022222222
aContext,1,,421,297,90,19,0.219270833,0.275,0.046875,0.017592593
catch,0,,86,351,58,20,0.044791667,0.325,0.030208333,0.018518519
TemplateException,0,,172,351,188,24,0.089583333,0.325,0.097916667,0.022222222
te,0,,367,351,26,19,0.191145833,0.325,0.013541667,0.017592593
throw,0,,108,378,59,20,0.05625,0.35,0.030729167,0.018518519
new,0,,173,378,37,17,0.090104167,0.35,0.019270833,0.015740741
RenderingException,1,,216,378,207,24,0.1125,0.35,0.1078125,0.022222222
"""Unable",100,,433,378,79,20,0.225520833,0.35,0.041145833,0.018518519
to,100,,519,378,26,19,0.2703125,0.35,0.013541667,0.017592593
resolve,100,,551,378,80,20,0.286979167,0.35,0.041666667,0.018518519
the,100,,637,378,37,20,0.331770833,0.35,0.019270833,0.018518519
value,100,,680,378,59,20,0.354166667,0.35,0.030729167,0.018518519
"""",100,,746,378,13,13,0.388541667,0.35,0.006770833,0.012037037
+,0,,766,378,16,16,0.398958333,0.35,0.008333333,0.014814815
aValue,3,,788,378,77,23,0.410416667,0.35,0.040104167,0.021296296
te,1,,875,378,26,19,0.455729167,0.35,0.013541667,0.017592593
