word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,96,135,48,20,0.05,0.125,0.025,0.018518519
testGetEvtIDs,0,,151,135,165,24,0.078645833,0.125,0.0859375,0.022222222
System,0,,64,162,69,24,0.033333333,0.15,0.0359375,0.022222222
out,0,,133,162,35,24,0.069270833,0.15,0.018229167,0.022222222
println,0,,168,162,81,24,0.0875,0.15,0.0421875,0.022222222
"""getEvtIDs""",0,,282,162,121,24,0.146875,0.15,0.063020833,0.022222222
Email_DBImpl,0,,65,189,134,24,0.033854167,0.175,0.069791667,0.022222222
instance,0,,205,189,91,20,0.106770833,0.175,0.047395833,0.018518519
=,0,,302,189,16,13,0.157291667,0.175,0.008333333,0.012037037
new,0,,324,189,38,17,0.16875,0.175,0.019791667,0.015740741
Email_DBImpl,1,,367,189,164,24,0.191145833,0.175,0.085416667,0.022222222
String,0,String[],64,216,89,24,0.033333333,0.2,0.046354167,0.022222222
expResult,0,,162,216,101,24,0.084375,0.2,0.052604167,0.022222222
=,1,,269,216,16,13,0.140104167,0.2,0.008333333,0.012037037
null,0,,292,216,55,23,0.152083333,0.2,0.028645833,0.021296296
String,1,String[],64,243,89,24,0.033333333,0.225,0.046354167,0.022222222
result,0,,163,243,67,20,0.084895833,0.225,0.034895833,0.018518519
=,2,,237,243,16,13,0.1234375,0.225,0.008333333,0.012037037
instance,1,,259,243,102,24,0.134895833,0.225,0.053125,0.022222222
getEvtIDs,0,,361,243,114,24,0.188020833,0.225,0.059375,0.022222222
assertEquals,0,,64,270,143,24,0.033333333,0.25,0.074479167,0.022222222
expResult,1,,216,270,109,24,0.1125,0.25,0.056770833,0.022222222
result,1,,335,270,68,20,0.174479167,0.25,0.035416667,0.018518519
//,200,,64,324,27,20,0.033333333,0.3,0.0140625,0.018518519
TODO,200,,96,324,49,19,0.05,0.3,0.025520833,0.017592593
review,200,,152,324,69,20,0.079166667,0.3,0.0359375,0.018518519
the,200,,227,324,37,20,0.118229167,0.3,0.019270833,0.018518519
generated,200,,270,324,101,24,0.140625,0.3,0.052604167,0.022222222
test,200,,378,324,47,19,0.196875,0.3,0.024479167,0.017592593
code,200,,432,324,48,20,0.225,0.3,0.025,0.018518519
and,200,,486,324,36,20,0.253125,0.3,0.01875,0.018518519
remove,200,,530,324,69,17,0.276041667,0.3,0.0359375,0.015740741
the,200,,605,324,37,20,0.315104167,0.3,0.019270833,0.018518519
default,200,,648,324,79,20,0.3375,0.3,0.041145833,0.018518519
call,200,,734,324,48,20,0.382291667,0.3,0.025,0.018518519
to,200,,789,324,26,19,0.4109375,0.3,0.013541667,0.017592593
fail.,200,fail,820,324,45,20,0.427083333,0.3,0.0234375,0.018518519
fail,100,,64,351,57,24,0.033333333,0.325,0.0296875,0.022222222
"""The",100,,130,351,47,20,0.067708333,0.325,0.024479167,0.018518519
test,100,,184,351,46,19,0.095833333,0.325,0.023958333,0.017592593
case,100,,237,351,48,17,0.1234375,0.325,0.025,0.015740741
is,100,,291,351,26,20,0.1515625,0.325,0.013541667,0.018518519
a,100,,324,351,16,17,0.16875,0.325,0.008333333,0.015740741
prototype.,100,prototype,346,351,99,24,0.180208333,0.325,0.0515625,0.022222222
"""",100,,445,351,11,24,0.231770833,0.325,0.005729167,0.022222222
