word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,96,135,48,20,0.05,0.125,0.025,0.018518519
close,0,,151,135,91,24,0.078645833,0.125,0.047395833,0.022222222
Tabpanel,0,,64,162,92,24,0.033333333,0.15,0.047916667,0.022222222
tempPanel,0,,162,162,102,24,0.084375,0.15,0.053125,0.022222222
=,0,,269,162,16,13,0.140104167,0.15,0.008333333,0.012037037
null,0,,292,162,55,23,0.152083333,0.15,0.028645833,0.021296296
View,0,,63,189,50,20,0.0328125,0.175,0.026041667,0.018518519
tempView,0,,119,189,91,24,0.061979167,0.175,0.047395833,0.022222222
=,1,,215,189,16,13,0.111979167,0.175,0.008333333,0.012037037
null,1,,238,189,55,23,0.123958333,0.175,0.028645833,0.021296296
List,0,List<,65,216,58,20,0.033854167,0.2,0.030208333,0.018518519
?,0,,129,216,16,19,0.0671875,0.2,0.008333333,0.017592593
>,0,,151,216,16,16,0.078645833,0.2,0.008333333,0.014814815
list,0,,174,216,54,23,0.090625,0.2,0.028125,0.021296296
Enumeration,0,Enumeration<,65,243,134,20,0.033854167,0.225,0.069791667,0.018518519
Tabbox,0,,204,243,71,20,0.10625,0.225,0.036979167,0.018518519
>,1,,280,243,16,16,0.145833333,0.225,0.008333333,0.014814815
tabs,0,,302,243,48,20,0.157291667,0.225,0.025,0.018518519
=,2,,356,243,16,13,0.185416667,0.225,0.008333333,0.012037037
primaryTabMap,0,,378,243,165,24,0.196875,0.225,0.0859375,0.022222222
keys,0,,543,243,51,24,0.2828125,0.225,0.0265625,0.022222222
while,0,,63,297,60,20,0.0328125,0.275,0.03125,0.018518519
tabs,1,,151,297,48,24,0.078645833,0.275,0.025,0.022222222
hasMoreElements,0,,199,297,180,24,0.103645833,0.275,0.09375,0.022222222
list,1,,109,324,46,20,0.056770833,0.3,0.023958333,0.018518519
=,3,,161,324,16,13,0.083854167,0.3,0.008333333,0.012037037
tabs,2,,184,324,46,24,0.095833333,0.3,0.023958333,0.022222222
nextElement,0,nextElement(),230,324,150,24,0.119791667,0.3,0.078125,0.022222222
getTabpanels,0,getTabpanels(),380,324,162,24,0.197916667,0.3,0.084375,0.022222222
getChildren,0,,542,324,127,24,0.282291667,0.3,0.066145833,0.022222222
Iterator,0,Iterator<,108,351,102,19,0.05625,0.325,0.053125,0.017592593
?,1,,216,351,15,19,0.1125,0.325,0.0078125,0.017592593
>,2,,237,351,16,16,0.1234375,0.325,0.008333333,0.014814815
itr,0,,259,351,37,20,0.134895833,0.325,0.019270833,0.018518519
=,4,,302,351,16,13,0.157291667,0.325,0.008333333,0.012037037
list,2,,325,351,53,24,0.169270833,0.325,0.027604167,0.022222222
iterator,0,,378,351,106,24,0.196875,0.325,0.055208333,0.022222222
while,1,,107,405,68,24,0.055729167,0.375,0.035416667,0.022222222
itr,1,,183,405,39,24,0.0953125,0.375,0.0203125,0.022222222
hasNext,0,,222,405,92,24,0.115625,0.375,0.047916667,0.022222222
tempPanel,1,,151,432,102,24,0.078645833,0.4,0.053125,0.022222222
=,5,,259,432,16,13,0.134895833,0.4,0.008333333,0.012037037
Tabpanel,1,,301,432,92,24,0.156770833,0.4,0.047916667,0.022222222
itr,2,)itr,401,432,58,24,0.208854167,0.4,0.030208333,0.022222222
next,0,,459,432,58,24,0.2390625,0.4,0.030208333,0.022222222
tempView,1,,151,459,92,24,0.078645833,0.425,0.047916667,0.022222222
=,6,,248,459,16,13,0.129166667,0.425,0.008333333,0.012037037
View,1,,290,459,50,20,0.151041667,0.425,0.026041667,0.018518519
tempPanel,2,)tempPanel,347,459,93,24,0.180729167,0.425,0.0484375,0.022222222
getChildren,1,getChildren(),440,459,121,24,0.229166667,0.425,0.063020833,0.022222222
get,0,,561,459,28,24,0.2921875,0.425,0.014583333,0.022222222
0,0,,669,459,16,19,0.3484375,0.425,0.008333333,0.017592593
tempView,2,,151,486,98,24,0.078645833,0.45,0.051041667,0.022222222
deregisterView,0,,249,486,172,24,0.1296875,0.45,0.089583333,0.022222222
