word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,96,135,48,20,0.05,0.125,0.025,0.018518519
testSetEvtID,0,,151,135,154,24,0.078645833,0.125,0.080208333,0.022222222
System,0,,64,162,69,24,0.033333333,0.15,0.0359375,0.022222222
out,0,,133,162,35,24,0.069270833,0.15,0.018229167,0.022222222
println,0,,168,162,81,24,0.0875,0.15,0.0421875,0.022222222
"""setEvtID""",0,,282,162,110,20,0.146875,0.15,0.057291667,0.018518519
String,0,,64,189,70,24,0.033333333,0.175,0.036458333,0.022222222
evtID,0,,140,189,59,19,0.072916667,0.175,0.030729167,0.017592593
=,0,,205,189,16,13,0.106770833,0.175,0.008333333,0.012037037
"""""",0,,228,189,33,23,0.11875,0.175,0.0171875,0.021296296
Email_DBImpl,0,,65,216,134,24,0.033854167,0.2,0.069791667,0.022222222
instance,0,,205,216,91,20,0.106770833,0.2,0.047395833,0.018518519
=,1,,302,216,16,13,0.157291667,0.2,0.008333333,0.012037037
new,0,,324,216,38,17,0.16875,0.2,0.019791667,0.015740741
Email_DBImpl,1,,367,216,164,24,0.191145833,0.2,0.085416667,0.022222222
instance,1,,64,243,93,24,0.033333333,0.225,0.0484375,0.022222222
setEvtID,0,,157,243,93,24,0.081770833,0.225,0.0484375,0.022222222
evtID,1,,270,243,59,19,0.140625,0.225,0.030729167,0.017592593
//,200,,64,297,27,20,0.033333333,0.275,0.0140625,0.018518519
TODO,200,,96,297,49,19,0.05,0.275,0.025520833,0.017592593
review,200,,152,297,69,20,0.079166667,0.275,0.0359375,0.018518519
the,200,,227,297,37,20,0.118229167,0.275,0.019270833,0.018518519
generated,200,,270,297,101,24,0.140625,0.275,0.052604167,0.022222222
test,200,,378,297,47,19,0.196875,0.275,0.024479167,0.017592593
code,200,,432,297,48,20,0.225,0.275,0.025,0.018518519
and,200,,486,297,36,20,0.253125,0.275,0.01875,0.018518519
remove,200,,530,297,69,17,0.276041667,0.275,0.0359375,0.015740741
the,200,,605,297,37,20,0.315104167,0.275,0.019270833,0.018518519
default,200,,648,297,79,20,0.3375,0.275,0.041145833,0.018518519
call,200,,734,297,48,20,0.382291667,0.275,0.025,0.018518519
to,200,,789,297,26,19,0.4109375,0.275,0.013541667,0.017592593
fail.,200,fail,820,297,45,20,0.427083333,0.275,0.0234375,0.018518519
fail,0,,64,324,57,24,0.033333333,0.3,0.0296875,0.022222222
"""The",100,,130,324,47,20,0.067708333,0.3,0.024479167,0.018518519
test,100,,184,324,46,19,0.095833333,0.3,0.023958333,0.017592593
case,100,,237,324,48,17,0.1234375,0.3,0.025,0.015740741
is,100,,291,324,26,20,0.1515625,0.3,0.013541667,0.018518519
a,100,,324,324,16,17,0.16875,0.3,0.008333333,0.015740741
prototype.,100,prototype,346,324,99,24,0.180208333,0.3,0.0515625,0.022222222
"""",100,,445,324,11,24,0.231770833,0.3,0.005729167,0.022222222
