word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,96,135,48,20,0.05,0.125,0.025,0.018518519
addRotation,0,,151,135,132,24,0.078645833,0.125,0.06875,0.022222222
Vector3f,0,,290,135,93,20,0.151041667,0.125,0.0484375,0.018518519
axis,0,,388,135,56,23,0.202083333,0.125,0.029166667,0.021296296
Angle,0,,452,135,60,24,0.235416667,0.125,0.03125,0.022222222
rotation,0,,519,135,90,20,0.2703125,0.125,0.046875,0.018518519
Quaternion,0,,64,162,113,24,0.033333333,0.15,0.058854167,0.022222222
q,0,,183,162,15,21,0.0953125,0.15,0.0078125,0.019444444
=,0,,205,162,16,13,0.106770833,0.15,0.008333333,0.012037037
new,0,,227,162,37,17,0.118229167,0.15,0.019270833,0.015740741
Quaternion,1,,269,162,122,24,0.140104167,0.15,0.063541667,0.022222222
rotation,1,,400,162,98,23,0.208333333,0.15,0.051041667,0.021296296
axis,1,,507,162,48,20,0.2640625,0.15,0.025,0.018518519
Matrix,0,,64,189,70,20,0.033333333,0.175,0.036458333,0.018518519
result,0,,141,189,68,20,0.0734375,0.175,0.035416667,0.018518519
=,1,,215,189,16,13,0.111979167,0.175,0.008333333,0.012037037
new,1,,238,189,37,17,0.123958333,0.175,0.019270833,0.015740741
Matrix,1,,280,189,79,24,0.145833333,0.175,0.041145833,0.022222222
4,0,,367,189,23,22,0.191145833,0.175,0.011979167,0.02037037
4,1,,399,189,16,19,0.2078125,0.175,0.008333333,0.017592593
Matrix,2,,64,216,70,20,0.033333333,0.2,0.036458333,0.018518519
quaternion,0,,140,216,112,24,0.072916667,0.2,0.058333333,0.022222222
=,2,,259,216,16,13,0.134895833,0.2,0.008333333,0.012037037
q,1,,280,216,13,24,0.145833333,0.2,0.006770833,0.022222222
getRotationMatrix,0,,293,216,215,24,0.152604167,0.2,0.111979167,0.022222222
Matrix,3,,64,270,70,24,0.033333333,0.25,0.036458333,0.022222222
multiply,0,,134,270,94,24,0.069791667,0.25,0.048958333,0.022222222
matrix,0,,248,270,77,23,0.129166667,0.25,0.040104167,0.021296296
q,2,,334,270,13,24,0.173958333,0.25,0.006770833,0.022222222
getRotationMatrix,1,,347,270,214,24,0.180729167,0.25,0.111458333,0.022222222
result,1,,584,270,68,20,0.304166667,0.25,0.035416667,0.018518519
matrix,1,,64,297,70,20,0.033333333,0.275,0.036458333,0.018518519
=,3,,140,297,16,13,0.072916667,0.275,0.008333333,0.012037037
result,2,,163,297,76,23,0.084895833,0.275,0.039583333,0.021296296
