word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
boolean,0,,97,135,80,20,0.050520833,0.125,0.041666667,0.018518519
openNewContainerWindow,0,,183,135,251,24,0.0953125,0.125,0.130729167,0.022222222
String,0,,442,135,70,24,0.230208333,0.125,0.036458333,0.022222222
containerName,0,,518,135,152,23,0.269791667,0.125,0.079166667,0.021296296
String,1,,680,135,69,24,0.354166667,0.125,0.0359375,0.022222222
containerDescription,0,,756,135,220,24,0.39375,0.125,0.114583333,0.022222222
//if,200,,64,162,48,20,0.033333333,0.15,0.025,0.018518519
name,200,,119,162,48,17,0.061979167,0.15,0.025,0.015740741
is,200,,172,162,26,20,0.089583333,0.15,0.013541667,0.018518519
blank,200,,205,162,66,23,0.106770833,0.15,0.034375,0.021296296
disable,200,,280,162,81,20,0.145833333,0.15,0.0421875,0.018518519
use,200,,367,162,37,17,0.191145833,0.15,0.019270833,0.015740741
default,200,,410,162,80,20,0.213541667,0.15,0.041666667,0.018518519
option,200,,496,162,70,24,0.258333333,0.15,0.036458333,0.022222222
NewContainerImportWindow,0,,65,189,264,24,0.033854167,0.175,0.1375,0.022222222
window,0,,333,189,79,23,0.1734375,0.175,0.041145833,0.021296296
if,0,,64,216,35,24,0.033333333,0.2,0.018229167,0.022222222
containerName,1,,108,216,149,24,0.05625,0.2,0.077604167,0.022222222
equals,0,,257,216,69,24,0.133854167,0.2,0.0359375,0.022222222
"""""",0,,346,216,24,13,0.180208333,0.2,0.0125,0.012037037
window,1,,107,243,71,20,0.055729167,0.225,0.036979167,0.018518519
=,0,,183,243,16,13,0.0953125,0.225,0.008333333,0.012037037
new,0,,205,243,38,17,0.106770833,0.225,0.019791667,0.015740741
NewContainerImportWindow,1,,248,243,294,24,0.129166667,0.225,0.153125,0.022222222
else,0,,64,297,59,24,0.033333333,0.275,0.030729167,0.022222222
window,2,,107,324,71,20,0.055729167,0.3,0.036979167,0.018518519
=,1,,183,324,16,13,0.0953125,0.3,0.008333333,0.012037037
new,1,,205,324,38,17,0.106770833,0.3,0.019791667,0.015740741
NewContainerImportWindow,2,,248,324,273,24,0.129166667,0.3,0.1421875,0.022222222
containerName,2,"containerName,containerDescription",529,324,142,24,0.275520833,0.3,0.073958333,0.022222222
containerDescription,1,,682,324,219,24,0.355208333,0.3,0.1140625,0.022222222
window,3,,63,378,70,24,0.0328125,0.35,0.036458333,0.022222222
setParent,0,,133,378,106,24,0.069270833,0.35,0.055208333,0.022222222
OrganiserView,0,,259,378,144,24,0.134895833,0.35,0.075,0.022222222
this,0,,403,378,44,24,0.209895833,0.35,0.022916667,0.022222222
try,0,,65,405,47,24,0.033854167,0.375,0.024479167,0.022222222
window,4,,107,432,80,24,0.055729167,0.4,0.041666667,0.022222222
doModal,0,,187,432,93,24,0.097395833,0.4,0.0484375,0.022222222
catch,0,,64,486,68,24,0.033333333,0.45,0.035416667,0.022222222
InterruptedException,0,,140,486,220,24,0.072916667,0.45,0.114583333,0.022222222
ie,0,,367,486,26,20,0.191145833,0.45,0.013541667,0.018518519
ie,1,,108,513,23,24,0.05625,0.475,0.011979167,0.022222222
printStackTrace,0,,131,513,172,24,0.068229167,0.475,0.089583333,0.022222222
System,0,,323,513,68,23,0.168229167,0.475,0.035416667,0.021296296
err,0,,391,513,34,23,0.203645833,0.475,0.017708333,0.021296296
if,1,,64,567,35,24,0.033333333,0.525,0.018229167,0.022222222
doImport,0,,108,567,90,24,0.05625,0.525,0.046875,0.022222222
importer,0,,108,594,91,24,0.05625,0.55,0.047395833,0.022222222
setcontainerName,0,,199,594,181,24,0.103645833,0.55,0.094270833,0.022222222
window,5,,398,594,76,24,0.207291667,0.55,0.039583333,0.022222222
getName,0,,474,594,88,24,0.246875,0.55,0.045833333,0.022222222
importer,1,,108,621,90,24,0.05625,0.575,0.046875,0.022222222
setContainerDescription,0,,198,621,258,24,0.103125,0.575,0.134375,0.022222222
window,6,,474,621,72,24,0.246875,0.575,0.0375,0.022222222
getDescription,0,,546,621,168,24,0.284375,0.575,0.0875,0.022222222
return,0,,65,675,69,19,0.033854167,0.625,0.0359375,0.017592593
doImport,1,,140,675,99,24,0.072916667,0.625,0.0515625,0.022222222
