word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
Node,0,,97,135,48,20,0.050520833,0.125,0.025,0.018518519
setNamedItem,0,,151,135,143,24,0.078645833,0.125,0.074479167,0.022222222
Node,1,,302,135,48,20,0.157291667,0.125,0.025,0.018518519
arg,0,,356,135,37,21,0.185416667,0.125,0.019270833,0.019444444
try,0,,65,162,37,23,0.033854167,0.15,0.019270833,0.021296296
return,0,,109,189,68,19,0.056770833,0.175,0.035416667,0.017592593
NodeImpl,0,,183,189,94,24,0.0953125,0.175,0.048958333,0.022222222
build,0,,277,189,59,24,0.144270833,0.175,0.030729167,0.022222222
XMLParserImpl,0,,355,189,148,24,0.184895833,0.175,0.077083333,0.022222222
setNamedItem,1,,503,189,136,24,0.261979167,0.175,0.070833333,0.022222222
this,0,,659,189,52,24,0.343229167,0.175,0.027083333,0.022222222
getJsObject,0,,711,189,142,24,0.3703125,0.175,0.073958333,0.022222222
DOMItem,0,,140,216,81,19,0.072916667,0.2,0.0421875,0.017592593
arg,1,,248,216,37,21,0.129166667,0.2,0.019270833,0.019444444
),0,,293,216,13,24,0.152604167,0.2,0.006770833,0.022222222
getJsObject,1,,306,216,138,24,0.159375,0.2,0.071875,0.022222222
catch,0,,86,243,58,20,0.044791667,0.225,0.030208333,0.018518519
JavaScriptException,0,,173,243,209,24,0.090104167,0.225,0.108854167,0.022222222
e,0,,388,243,16,17,0.202083333,0.225,0.008333333,0.015740741
throw,0,,108,270,59,20,0.05625,0.25,0.030729167,0.018518519
new,0,,173,270,37,17,0.090104167,0.25,0.019270833,0.015740741
DOMNodeException,0,,216,270,186,24,0.1125,0.25,0.096875,0.022222222
DOMNodeException,1,,410,270,178,24,0.213541667,0.25,0.092708333,0.022222222
INVALID_MODIFICATION_ERR,0,,588,270,266,24,0.30625,0.25,0.138541667,0.022222222
e,1,,874,270,23,20,0.455208333,0.25,0.011979167,0.018518519
this,1,,907,270,48,20,0.472395833,0.25,0.025,0.018518519
