word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
List,0,,98,135,46,20,0.051041667,0.125,0.023958333,0.018518519
getRelFeedItems,0,,151,135,175,24,0.078645833,0.125,0.091145833,0.022222222
FeedItem,1,,335,135,91,20,0.174479167,0.125,0.047395833,0.018518519
feedItem,0,,432,135,91,20,0.225,0.125,0.047395833,0.018518519
final,0,,64,162,59,20,0.033333333,0.15,0.030729167,0.018518519
int,0,,129,162,37,20,0.0671875,0.15,0.019270833,0.018518519
feedId,0,,172,162,70,20,0.089583333,0.15,0.036458333,0.018518519
=,0,,248,162,16,13,0.129166667,0.15,0.008333333,0.012037037
feedItem,1,,270,162,96,24,0.140625,0.15,0.05,0.022222222
getFeed,0,getFeed(),366,162,108,24,0.190625,0.15,0.05625,0.022222222
getFeedId,0,,474,162,108,24,0.246875,0.15,0.05625,0.022222222
final,1,,64,189,59,20,0.033333333,0.175,0.030729167,0.018518519
String,0,,129,189,69,24,0.0671875,0.175,0.0359375,0.022222222
sql,0,,206,189,36,24,0.107291667,0.175,0.01875,0.022222222
=,1,,248,189,16,13,0.129166667,0.175,0.008333333,0.012037037
"""select",100,,271,189,78,20,0.141145833,0.175,0.040625,0.018518519
*,100,,357,189,13,13,0.1859375,0.175,0.006770833,0.012037037
from,100,,378,189,48,20,0.196875,0.175,0.025,0.018518519
T_FeedItem,100,,431,189,114,22,0.224479167,0.175,0.059375,0.02037037
where,100,,549,189,60,20,0.2859375,0.175,0.03125,0.018518519
FEED_ID,100,,616,189,80,21,0.320833333,0.175,0.041666667,0.019444444
"=""",100,,701,189,26,17,0.365104167,0.175,0.013541667,0.015740741
+,0,,734,189,16,16,0.382291667,0.175,0.008333333,0.014814815
feedId,1,,756,189,77,23,0.39375,0.175,0.040104167,0.021296296
return,0,,65,216,69,19,0.033854167,0.2,0.0359375,0.017592593
getPagedListByNativeSQL,0,,140,216,262,24,0.072916667,0.2,0.136458333,0.022222222
FeedItem,2,,411,216,93,23,0.2140625,0.2,0.0484375,0.021296296
class,0,,504,216,58,23,0.2625,0.2,0.030208333,0.021296296
sql,1,,584,216,43,24,0.304166667,0.2,0.022395833,0.022222222
"""",101,,638,216,13,13,0.332291667,0.2,0.006770833,0.012037037
id,101,,658,216,26,20,0.342708333,0.2,0.013541667,0.018518519
"desc""",101,,691,216,66,23,0.359895833,0.2,0.034375,0.021296296
1,0,,767,216,22,22,0.399479167,0.2,0.011458333,0.02037037
20,0,,799,216,26,19,0.416145833,0.2,0.013541667,0.017592593
