word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
int,0,,97,135,36,20,0.050520833,0.125,0.01875,0.018518519
compareTo,0,,140,135,111,24,0.072916667,0.125,0.0578125,0.022222222
TPoint,0,,258,135,70,20,0.134375,0.125,0.036458333,0.018518519
o,0,,334,135,16,17,0.173958333,0.125,0.008333333,0.015740741
if,0,,64,162,27,20,0.033333333,0.15,0.0140625,0.018518519
this,0,,130,162,45,20,0.067708333,0.15,0.0234375,0.018518519
value,0,,175,162,56,20,0.091145833,0.15,0.029166667,0.018518519
==,0,,248,162,27,13,0.129166667,0.15,0.0140625,0.012037037
o,1,,280,162,14,24,0.145833333,0.15,0.007291667,0.022222222
value,1,,294,162,72,24,0.153125,0.15,0.0375,0.022222222
&&,0,,409,162,28,19,0.213020833,0.15,0.014583333,0.017592593
this,1,,465,162,45,24,0.2421875,0.15,0.0234375,0.022222222
tstamp,0,,510,162,67,24,0.265625,0.15,0.034895833,0.022222222
==,1,,593,162,27,13,0.308854167,0.15,0.0140625,0.012037037
o,2,,626,162,14,24,0.326041667,0.15,0.007291667,0.022222222
tstamp,1,,640,162,83,24,0.333333333,0.15,0.043229167,0.022222222
return,0,,109,190,68,19,0.056770833,0.175925926,0.035416667,0.017592593
0,0,,183,190,24,22,0.0953125,0.175925926,0.0125,0.02037037
else if,0,else,64,243,87,20,0.033333333,0.225,0.025,0.018518519
this,2,,173,243,45,24,0.090104167,0.225,0.0234375,0.022222222
tstamp,2,,218,243,67,24,0.113541667,0.225,0.034895833,0.022222222
>,0,,302,243,16,16,0.157291667,0.225,0.008333333,0.014814815
o,3,,324,243,11,23,0.16875,0.225,0.005729167,0.021296296
tstamp,3,,335,243,68,23,0.174479167,0.225,0.035416667,0.021296296
return,1,,109,271,68,19,0.056770833,0.250925926,0.035416667,0.017592593
1,0,,183,271,24,22,0.0953125,0.250925926,0.0125,0.02037037
else if,1,else,64,324,87,20,0.033333333,0.3,0.025,0.018518519
this,3,,173,324,45,24,0.090104167,0.3,0.0234375,0.022222222
tstamp,4,,218,324,67,24,0.113541667,0.3,0.034895833,0.022222222
<,0,,302,324,16,15,0.157291667,0.3,0.008333333,0.013888889
o,4,,324,324,11,23,0.16875,0.3,0.005729167,0.021296296
tstamp,5,,335,324,68,23,0.174479167,0.3,0.035416667,0.021296296
return,2,,109,352,68,19,0.056770833,0.325925926,0.035416667,0.017592593
1,1,-1,185,352,33,22,0.096354167,0.325925926,0.0171875,0.02037037
else if,2,else,64,405,87,20,0.033333333,0.375,0.025,0.018518519
this,4,,173,405,45,20,0.090104167,0.375,0.0234375,0.018518519
value,2,,218,405,56,20,0.113541667,0.375,0.029166667,0.018518519
>,1,,291,405,16,16,0.1515625,0.375,0.008333333,0.014814815
o,5,,313,405,11,20,0.163020833,0.375,0.005729167,0.018518519
value,3,,324,405,57,20,0.16875,0.375,0.0296875,0.018518519
return,3,,109,433,68,19,0.056770833,0.400925926,0.035416667,0.017592593
1,2,,183,433,24,22,0.0953125,0.400925926,0.0125,0.02037037
return,4,,65,487,69,19,0.033854167,0.450925926,0.0359375,0.017592593
1,3,-1,142,487,32,22,0.073958333,0.450925926,0.016666667,0.02037037
