word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,96,135,48,20,0.05,0.125,0.025,0.018518519
iconify,0,,151,135,89,24,0.078645833,0.125,0.046354167,0.022222222
final,0,,248,135,59,20,0.129166667,0.125,0.030729167,0.018518519
Frame,0,,313,135,59,19,0.163020833,0.125,0.030729167,0.017592593
frame,0,,378,135,59,20,0.196875,0.125,0.030729167,0.018518519
Point,0,,65,162,57,20,0.033854167,0.15,0.0296875,0.018518519
loc,0,,130,162,36,20,0.067708333,0.15,0.01875,0.018518519
=,0,,172,162,16,13,0.089583333,0.15,0.008333333,0.012037037
getIconifyLocation,0,,194,162,208,24,0.101041667,0.15,0.108333333,0.022222222
frame,1,,410,162,59,20,0.213541667,0.15,0.030729167,0.018518519
if,0,,64,216,27,20,0.033333333,0.2,0.0140625,0.018518519
loc,1,,120,216,35,20,0.0625,0.2,0.018229167,0.018518519
!=,0,,165,216,23,19,0.0859375,0.2,0.011979167,0.017592593
null,0,,194,216,48,20,0.101041667,0.2,0.025,0.018518519
mouseMove,0,,107,243,111,24,0.055729167,0.225,0.0578125,0.022222222
frame,2,,226,243,66,23,0.117708333,0.225,0.034375,0.021296296
loc,2,,303,243,39,23,0.1578125,0.225,0.0203125,0.021296296
x,0,,342,243,13,23,0.178125,0.225,0.006770833,0.021296296
loc,3,,379,243,35,24,0.197395833,0.225,0.018229167,0.022222222
y,0,,414,243,12,24,0.215625,0.225,0.00625,0.022222222
invokeLater,0,,64,297,133,24,0.033333333,0.275,0.069270833,0.022222222
frame,3,,205,297,66,23,0.106770833,0.275,0.034375,0.021296296
new,0,,281,297,37,17,0.146354167,0.275,0.019270833,0.015740741
Runnable,0,,324,297,111,24,0.16875,0.275,0.0578125,0.022222222
public,1,,108,324,69,24,0.05625,0.3,0.0359375,0.022222222
void,1,,183,324,48,20,0.0953125,0.3,0.025,0.018518519
run,0,,238,324,56,24,0.123958333,0.3,0.029166667,0.022222222
frame,4,,151,351,59,24,0.078645833,0.325,0.030729167,0.022222222
setState,0,,210,351,94,24,0.109375,0.325,0.048958333,0.022222222
Frame,1,,324,351,56,19,0.16875,0.325,0.029166667,0.017592593
ICONIFIED,0,,380,351,100,19,0.197916667,0.325,0.052083333,0.017592593
