word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
String,0,,96,135,70,24,0.05,0.125,0.036458333,0.022222222
getNAGString,0,,172,135,134,24,0.089583333,0.125,0.069791667,0.022222222
boolean,0,,335,135,79,20,0.174479167,0.125,0.041145833,0.018518519
allNumeric,0,,421,135,113,20,0.219270833,0.125,0.058854167,0.018518519
if,0,,64,162,27,20,0.033333333,0.15,0.0140625,0.018518519
nags,0,,119,162,47,21,0.061979167,0.15,0.024479167,0.019444444
==,0,,172,162,27,13,0.089583333,0.15,0.0140625,0.012037037
null,0,,205,162,48,20,0.106770833,0.15,0.025,0.018518519
return,0,,281,162,69,19,0.146354167,0.15,0.0359375,0.017592593
null,1,,356,162,56,23,0.185416667,0.15,0.029166667,0.021296296
StringBuilder,0,,64,216,145,24,0.033333333,0.2,0.075520833,0.022222222
sb,0,,216,216,26,20,0.1125,0.2,0.013541667,0.018518519
=,0,,248,216,16,13,0.129166667,0.2,0.008333333,0.012037037
new,0,,270,216,38,17,0.140625,0.2,0.019791667,0.015740741
StringBuilder,1,,313,216,175,24,0.163020833,0.2,0.091145833,0.022222222
String,1,,64,243,70,24,0.033333333,0.225,0.036458333,0.022222222
suff,0,,141,243,47,20,0.0734375,0.225,0.024479167,0.018518519
=,1,,194,243,16,13,0.101041667,0.225,0.008333333,0.012037037
null,2,,216,243,56,23,0.1125,0.225,0.029166667,0.021296296
int,0,,64,270,37,20,0.033333333,0.25,0.019270833,0.018518519
count,0,,108,270,58,19,0.05625,0.25,0.030208333,0.017592593
=,2,,172,270,16,13,0.089583333,0.25,0.008333333,0.012037037
0,0,,194,270,24,22,0.101041667,0.25,0.0125,0.02037037
for,0,,64,324,37,20,0.033333333,0.3,0.019270833,0.018518519
int,1,,129,324,37,20,0.0671875,0.3,0.019270833,0.018518519
i,0,i=0,172,324,15,23,0.089583333,0.3,0.023958333,0.021296296
=,3,,187,324,15,22,0.097395833,0.3,0.0078125,0.02037037
0,1,,202,324,15,22,0.105208333,0.3,0.0078125,0.02037037
i,1,,226,324,16,20,0.117708333,0.3,0.008333333,0.018518519
<,0,,248,324,16,15,0.129166667,0.3,0.008333333,0.013888889
nags,1,,270,324,55,21,0.140625,0.3,0.028645833,0.019444444
length,0,,325,324,76,24,0.169270833,0.3,0.039583333,0.022222222
i,2,i++,410,324,37,20,0.213541667,0.3,0.019270833,0.018518519
suff,1,,108,351,48,20,0.05625,0.325,0.025,0.018518519
=,4,,161,351,16,13,0.083854167,0.325,0.008333333,0.012037037
NAG,0,,183,351,35,24,0.0953125,0.325,0.018229167,0.022222222
numberToString,0,,218,351,162,24,0.113541667,0.325,0.084375,0.022222222
nags,2,nags[i],400,351,50,24,0.208333333,0.325,0.0453125,0.022222222
i,3,,462,351,12,24,0.240625,0.325,0.00625,0.022222222
allNumeric,1,,496,351,113,20,0.258333333,0.325,0.058854167,0.018518519
if,1,,108,405,26,20,0.05625,0.375,0.013541667,0.018518519
suff,2,,162,405,48,20,0.084375,0.375,0.025,0.018518519
!=,0,,219,405,23,19,0.1140625,0.375,0.011979167,0.017592593
null,3,,248,405,48,20,0.129166667,0.375,0.025,0.018518519
if,2,,151,432,26,20,0.078645833,0.4,0.013541667,0.018518519
count,1,count++,205,432,80,19,0.106770833,0.4,0.041666667,0.017592593
>,0,,291,432,16,16,0.1515625,0.4,0.008333333,0.014814815
0,2,,313,432,16,19,0.163020833,0.4,0.008333333,0.017592593
sb,1,,195,459,27,24,0.1015625,0.425,0.0140625,0.022222222
append,0,,222,459,81,24,0.115625,0.425,0.0421875,0.022222222
""" """,0,,325,459,33,24,0.169270833,0.425,0.0171875,0.022222222
sb,2,,152,486,24,24,0.079166667,0.45,0.0125,0.022222222
append,1,,176,486,73,24,0.091666667,0.45,0.038020833,0.022222222
suff,3,,270,486,48,20,0.140625,0.45,0.025,0.018518519
return,1,,65,567,69,19,0.033854167,0.525,0.0359375,0.017592593
sb,3,,141,567,28,24,0.0734375,0.525,0.014583333,0.022222222
toString,0,,169,567,111,24,0.088020833,0.525,0.0578125,0.022222222
