168,checkDescendantM,18929060,435480978344,7211417710,1,1,"(0.7829355597496033, 0.13728950917720795)","(0.7981085777282715, 0.05968374386429787)",1,1,3.146697998046875,3.4658660888671875
168,checkDescendantM,18929060,435480986678,7211426044,1,1,"(0.7821730971336365, 0.14577855169773102)","(0.7962329387664795, 0.059407155960798264)",1,1,3.1449737548828125,3.5016021728515625
168,checkDescendantM,18929060,435480995011,7211434377,1,1,"(0.7816893458366394, 0.1298040747642517)","(0.7993999123573303, 0.06134562939405441)",1,1,3.1446990966796875,3.48736572265625
168,checkDescendantM,18929060,435481003346,7211442712,1,1,"(0.7862516045570374, 0.13616162538528442)","(0.7939196825027466, 0.0779588595032692)",1,1,3.1261749267578125,3.536590576171875
168,checkDescendantM,18929060,435481011680,7211451046,1,1,"(0.7793081998825073, 0.1575949490070343)","(0.7984651923179626, 0.07061010599136353)",1,1,3.1429290771484375,3.5009613037109375
168,checkDescendantM,18929060,435481020013,7211459379,1,1,"(0.7832977175712585, 0.13841862976551056)","(0.7985689640045166, 0.07070432603359222)",1,1,3.1226806640625,3.5112762451171875
168,checkDescendantM,18929060,435481028344,7211467710,1,1,"(0.7856060862541199, 0.14913804829120636)","(0.7989315390586853, 0.0591927245259285)",1,1,3.15380859375,3.509613037109375
168,checkDescendantM,18929060,435481036680,7211476046,1,1,"(0.781728982925415, 0.15264269709587097)","(0.7985854148864746, 0.058289673179388046)",1,1,3.1468505859375,3.4947509765625
168,checkDescendantM,18929060,435481045012,7211484378,1,1,"(0.7817345857620239, 0.1403503119945526)","(0.7972145080566406, 0.07134837657213211)",1,1,3.1561737060546875,3.4772186279296875
168,checkDescendantM,18929060,435481053346,7211492712,1,1,"(0.7802700996398926, 0.1481151580810547)","(0.8029024600982666, 0.08085894584655762)",1,1,3.1401824951171875,3.484619140625
168,checkDescendantM,18929060,435481061680,7211501046,1,1,"(0.7771754264831543, 0.16017651557922363)","(0.8027703762054443, 0.0764036774635315)",1,1,3.1530914306640625,3.5234222412109375
168,checkDescendantM,18929060,435481070013,7211509379,1,1,"(0.7784225344657898, 0.1465987116098404)","(0.7999950647354126, 0.07352516055107117)",1,1,3.1611480712890625,3.4932403564453125
168,checkDescendantM,18929060,435481078346,7211517712,1,1,"(0.7827150225639343, 0.13864018023014069)","(0.8027551174163818, 0.07004276663064957)",1,1,3.1253204345703125,3.485382080078125
168,checkDescendantM,18929060,435481086679,7211526045,1,1,"(0.7820971608161926, 0.13367824256420135)","(0.8020825982093811, 0.051276493817567825)",1,1,3.1208343505859375,3.463470458984375
168,checkDescendantM,18929060,435481095010,7211534376,1,1,"(0.7842614650726318, 0.13373735547065735)","(0.7992669939994812, 0.06173556298017502)",1,1,3.1305999755859375,3.483978271484375
168,checkDescendantM,18929060,435481103350,7211542716,1,1,"(0.7794141173362732, 0.1401485949754715)","(0.8010315299034119, 0.05879586189985275)",1,1,3.13970947265625,3.4574737548828125
168,checkDescendantM,18929060,435481111683,7211551049,1,1,"(0.7813711762428284, 0.14454178512096405)","(0.8051515221595764, 0.05237139016389847)",1,1,3.1419830322265625,3.466033935546875
168,checkDescendantM,18929060,435481120016,7211559382,1,1,"(0.7831347584724426, 0.14935079216957092)","(0.8055778741836548, 0.05902113392949104)",1,1,3.139678955078125,3.4593963623046875
168,checkDescendantM,18929060,435481128352,7211567718,1,1,"(0.7836898565292358, 0.1420890986919403)","(0.8051784038543701, 0.054715145379304886)",1,1,3.147613525390625,3.4797515869140625
168,checkDescendantM,18929060,435481136683,7211576049,1,1,"(0.7841244339942932, 0.13587918877601624)","(0.7957815527915955, 0.09620755165815353)",1,1,3.10906982421875,3.4660186767578125
168,checkDescendantM,18929060,435481145016,7211584382,1,1,"(0.7844080328941345, 0.1347479522228241)","(0.7973516583442688, 0.06985121965408325)",1,1,3.1456146240234375,3.512725830078125
168,checkDescendantM,18929060,435481153352,7211592718,1,1,"(0.7916536331176758, 0.1349879503250122)","(0.8008756041526794, 0.08069978654384613)",1,1,3.147064208984375,3.4894866943359375
168,checkDescendantM,18929060,435481161683,7211601049,1,1,"(0.7856982946395874, 0.14616940915584564)","(0.7935842275619507, 0.08889558911323547)",1,1,3.1482696533203125,3.465911865234375
168,checkDescendantM,18929060,435481170018,7211609384,1,1,"(0.7897113561630249, 0.13763821125030518)","(0.7965890169143677, 0.07385370880365372)",1,1,3.1236419677734375,3.506927490234375
168,checkDescendantM,18929060,435481178350,7211617716,1,1,"(0.7851810455322266, 0.1397019624710083)","(0.7972041368484497, 0.08580785989761353)",1,1,3.1373443603515625,3.488189697265625
168,checkDescendantM,18929060,435481186683,7211626049,1,1,"(0.7821792960166931, 0.13452745974063873)","(0.8023836016654968, 0.08489002287387848)",1,1,3.1400146484375,3.4676513671875
168,checkDescendantM,18929060,435481195018,7211634384,1,1,"(0.7865961790084839, 0.14252769947052002)","(0.7976032495498657, 0.07831456512212753)",1,1,3.149169921875,3.5039215087890625
168,checkDescendantM,18929060,435481203350,7211642716,1,1,"(0.7810423970222473, 0.1440393328666687)","(0.8028947710990906, 0.06751776486635208)",1,1,3.1926422119140625,3.499481201171875
168,checkDescendantM,18929060,435481211683,7211651049,1,1,"(0.7851277589797974, 0.14708830416202545)","(0.8013444542884827, 0.07148615270853043)",1,1,3.145965576171875,3.50140380859375
168,checkDescendantM,18929060,435481220016,7211659382,1,1,"(0.7849944829940796, 0.1396155208349228)","(0.7978520393371582, 0.08265610039234161)",1,1,3.13494873046875,3.49468994140625
168,checkDescendantM,18929060,435481228350,7211667716,1,1,"(0.7867672443389893, 0.12780380249023438)","(0.7978051900863647, 0.07851410657167435)",1,1,3.09002685546875,3.4740142822265625
168,checkDescendantM,18929060,435481236688,7211676054,1,1,"(0.7829532623291016, 0.12466534972190857)","(0.7959457039833069, 0.07539886236190796)",1,1,3.100555419921875,3.46624755859375
168,checkDescendantM,18929060,435481245021,7211684387,1,1,"(0.7818769216537476, 0.1498965322971344)","(0.8005374073982239, 0.07488758116960526)",1,1,3.125030517578125,3.4537811279296875
168,checkDescendantM,18929060,435481253355,7211692721,1,1,"(0.7820661664009094, 0.12169159203767776)","(0.7942823767662048, 0.08522114902734756)",1,1,3.1035003662109375,3.44879150390625
168,checkDescendantM,18929060,435481261688,7211701054,1,1,"(0.785288393497467, 0.12440352886915207)","(0.7926554679870605, 0.07144158333539963)",1,1,3.11468505859375,3.46173095703125
168,checkDescendantM,18929060,435481270021,7211709387,1,1,"(0.7004435658454895, 0.1766505390405655)","(0.7241992354393005, 0.07594675570726395)",1,1,3.188232421875,3.4715728759765625
168,checkDescendantM,18929060,435481278355,7211717721,1,1,"(0.6365525722503662, 0.15355481207370758)","(0.6605032682418823, 0.038613732904195786)",1,1,3.173065185546875,3.40972900390625
168,checkDescendantM,18929060,435481286690,7211726056,1,1,"(0.6560030579566956, 0.13246707618236542)","(0.6720786690711975, 0.033588945865631104)",1,1,3.117279052734375,3.4012451171875
