168,updateSchema,4627680,436243132080,7973569089,1,1,"(0.7723570466041565, 0.14225926995277405)","(0.757788896560669, 0.10696473717689514)",1,1,2.915374755859375,2.90863037109375
168,updateSchema,4627680,436243140414,7973577423,1,1,"(0.7709464430809021, 0.13380195200443268)","(0.7596918344497681, 0.10127324610948563)",1,1,2.919036865234375,2.8981475830078125
168,updateSchema,4627680,436243148747,7973585756,1,1,"(0.7769716382026672, 0.12447579205036163)","(0.7517288327217102, 0.09861063212156296)",1,1,2.90924072265625,2.9251708984375
168,updateSchema,4627680,436243157080,7973594089,1,1,"(0.7719592452049255, 0.12857453525066376)","(0.7548856735229492, 0.10444648563861847)",1,1,2.91558837890625,2.91107177734375
168,updateSchema,4627680,436243165414,7973602423,1,1,"(0.7738592624664307, 0.13325142860412598)","(0.7617886662483215, 0.09561328589916229)",1,1,2.9245758056640625,2.8961639404296875
168,updateSchema,4627680,436243173747,7973610756,1,1,"(0.7714611887931824, 0.1283135712146759)","(0.7610974907875061, 0.09791769087314606)",1,1,2.9316864013671875,2.87884521484375
168,updateSchema,4627680,436243182082,7973619091,1,1,"(0.7709483504295349, 0.13420672714710236)","(0.7524785995483398, 0.09450557082891464)",1,1,2.8931121826171875,2.9049835205078125
168,updateSchema,4627680,436243190416,7973627425,1,1,"(0.7716799974441528, 0.1250583529472351)","(0.7580715417861938, 0.11138453334569931)",1,1,2.9113922119140625,2.8903045654296875
168,updateSchema,4627680,436243198749,7973635758,1,1,"(0.7643797397613525, 0.13022124767303467)","(0.76392662525177, 0.10685975849628448)",1,1,2.9146728515625,2.8755645751953125
168,updateSchema,4627680,436243207082,7973644091,1,1,"(0.7740219235420227, 0.13975407183170319)","(0.7604690790176392, 0.1012345403432846)",1,1,2.900787353515625,2.8887481689453125
168,updateSchema,4627680,436243215417,7973652425,1,1,"(0.7654263377189636, 0.12869513034820557)","(0.7512273192405701, 0.1029081717133522)",1,1,2.91546630859375,2.9078216552734375
168,updateSchema,4627680,436243223750,7973660758,1,1,"(0.7682186365127563, 0.14440017938613892)","(0.7592882513999939, 0.12160541117191315)",1,1,2.951934814453125,2.9261016845703125
168,updateSchema,4627680,436243232083,7973669091,1,1,"(0.7678719758987427, 0.13517120480537415)","(0.7468572854995728, 0.11563783884048462)",1,1,2.9297332763671875,2.927154541015625
168,updateSchema,4627680,436243240417,7973677425,1,1,"(0.7734180688858032, 0.13713662326335907)","(0.7626219391822815, 0.10763416439294815)",1,1,2.918701171875,2.913482666015625
168,updateSchema,4627680,436243248750,7973685758,1,1,"(0.7761414647102356, 0.1276819258928299)","(0.7498312592506409, 0.11938245594501495)",1,1,2.91265869140625,2.916168212890625
168,updateSchema,4627680,436243257083,7973694091,1,1,"(0.7698822021484375, 0.12783700227737427)","(0.7611258625984192, 0.11456191539764404)",1,1,2.94232177734375,2.8778228759765625
168,updateSchema,4627680,436243265417,7973702425,1,1,"(0.7709642052650452, 0.13223233819007874)","(0.7505096793174744, 0.09925609081983566)",1,1,2.9550323486328125,2.91497802734375
168,updateSchema,4627680,436243273750,7973710758,1,1,"(0.7717604637145996, 0.1391923427581787)","(0.7576864957809448, 0.09854623675346375)",1,1,2.93194580078125,2.8797607421875
168,updateSchema,4627680,436243282083,7973719091,1,1,"(0.7710095047950745, 0.1231214851140976)","(0.7648796439170837, 0.11159051209688187)",1,1,2.918121337890625,2.8959808349609375
168,updateSchema,4627680,436243290417,7973727425,1,1,"(0.7768566608428955, 0.14347060024738312)","(0.7516142725944519, 0.11125028133392334)",1,1,2.9338226318359375,2.90948486328125
168,updateSchema,4627680,436243298752,7973735760,1,1,"(0.7690621614456177, 0.13083884119987488)","(0.7571549415588379, 0.10821425914764404)",1,1,2.947052001953125,2.891448974609375
168,updateSchema,4627680,436243307085,7973744093,1,1,"(0.7713000774383545, 0.1584855169057846)","(0.7547898888587952, 0.09044339507818222)",1,1,2.8834075927734375,2.940093994140625
168,updateSchema,4627680,436243315425,7973752433,1,1,"(0.776058554649353, 0.14091765880584717)","(0.7570751905441284, 0.09868847578763962)",1,1,2.9268035888671875,2.8938446044921875
168,updateSchema,4627680,436243323758,7973760766,1,1,"(0.7755634188652039, 0.1404384970664978)","(0.7621804475784302, 0.09894604235887527)",1,1,2.9074249267578125,2.8323211669921875
168,updateSchema,4627680,436243332091,7973769099,1,1,"(0.774046003818512, 0.12657542526721954)","(0.7485988736152649, 0.1047985702753067)",1,1,2.895660400390625,2.9009552001953125
168,updateSchema,4627680,436243340425,7973777433,1,1,"(0.7782559990882874, 0.12146719545125961)","(0.749762237071991, 0.10696381330490112)",1,1,2.8798370361328125,2.928558349609375
168,updateSchema,4627680,436243348758,7973785766,1,1,"(0.7742103934288025, 0.13785795867443085)","(0.750363826751709, 0.09121839702129364)",1,1,2.90338134765625,2.8825836181640625
168,updateSchema,4627680,436243357091,7973794099,1,1,"(0.7728738784790039, 0.15013615787029266)","(0.74749755859375, 0.12515848875045776)",1,1,2.9049530029296875,2.9008026123046875
168,updateSchema,4627680,436243365425,7973802433,1,1,"(0.7710850238800049, 0.11946400254964828)","(0.7470412254333496, 0.10990327596664429)",1,1,2.888458251953125,2.915374755859375
168,updateSchema,4627680,436243373758,7973810766,1,1,"(0.7745598554611206, 0.14202344417572021)","(0.7607297897338867, 0.10760436207056046)",1,1,2.8985748291015625,2.903228759765625
168,updateSchema,4627680,436243382091,7973819099,1,1,"(0.7727504372596741, 0.13394492864608765)","(0.7610929608345032, 0.09705229103565216)",1,1,2.9232330322265625,2.871185302734375
168,updateSchema,4627680,436243390425,7973827433,1,1,"(0.7673749327659607, 0.14152534306049347)","(0.7628059983253479, 0.11343345791101456)",1,1,2.921417236328125,2.89013671875
168,updateSchema,4627680,436243398758,7973835766,1,1,"(0.7720025777816772, 0.13172969222068787)","(0.7498670220375061, 0.10224755108356476)",1,1,2.92498779296875,2.9418487548828125
168,updateSchema,4627680,436243407091,7973844099,1,1,"(0.767304003238678, 0.1339206099510193)","(0.7524057030677795, 0.1043505147099495)",1,1,2.9307098388671875,2.926055908203125
168,updateSchema,4627680,436243415424,7973852432,1,1,"(0.7774754762649536, 0.11818363517522812)","(0.752709150314331, 0.10865484178066254)",1,1,2.9489898681640625,2.9102325439453125
168,updateSchema,4627680,436243423759,7973860766,1,1,"(0.7695329785346985, 0.1355716586112976)","(0.7549666166305542, 0.11896612495183945)",1,1,2.93133544921875,2.926300048828125
168,updateSchema,4627680,436243432092,7973869099,1,1,"(0.7696844935417175, 0.11312615871429443)","(0.7588738203048706, 0.10807384550571442)",1,1,2.8933868408203125,2.8997802734375
168,updateSchema,4627680,436243440426,7973877433,1,1,"(0.771282970905304, 0.12771204113960266)","(0.7578806281089783, 0.11631642282009125)",1,1,2.888458251953125,2.8838958740234375
168,updateSchema,4627680,436243448764,7973885771,1,1,"(0.7751867771148682, 0.13777391612529755)","(0.750325083732605, 0.14572346210479736)",1,1,2.946075439453125,2.885589599609375
168,updateSchema,4627680,436243457097,7973894104,1,1,"(0.7754033803939819, 0.13919441401958466)","(0.7553585171699524, 0.12129109352827072)",1,1,2.8891754150390625,2.902099609375
168,updateSchema,4627680,436243465431,7973902438,1,1,"(0.7723572254180908, 0.1377323716878891)","(0.7548848390579224, 0.12096037715673447)",1,1,2.917236328125,2.9578094482421875
168,updateSchema,4627680,436243473764,7973910771,1,1,"(0.7692175507545471, 0.14572261273860931)","(0.7500945329666138, 0.12519022822380066)",1,1,2.941864013671875,2.9154205322265625
168,updateSchema,4627680,436243482097,7973919104,1,1,"(0.7549092769622803, 0.14358747005462646)","(0.7333455085754395, 0.12338365614414215)",1,1,2.9076385498046875,2.9364471435546875
168,updateSchema,4627680,436243490430,7973927437,1,1,"(0.6910381317138672, 0.1312175691127777)","(0.6670551896095276, 0.08777385950088501)",1,1,2.920501708984375,2.92510986328125
168,updateSchema,4627680,436243498764,7973935771,1,1,"(0.6419765949249268, 0.1244792491197586)","(0.6218158006668091, 0.09223714470863342)",1,1,2.9337615966796875,2.923370361328125
168,updateSchema,4627680,436243507097,7973944104,1,1,"(0.6095372438430786, 0.1325138658285141)","(0.5860920548439026, 0.09182625263929367)",1,1,2.89959716796875,2.9355010986328125
168,updateSchema,4627680,436243515430,7973952437,1,1,"(0.6017594933509827, 0.12859806418418884)","(0.5821733474731445, 0.1090889498591423)",1,1,2.9028167724609375,2.989227294921875
168,updateSchema,4627680,436243523764,7973960771,1,1,"(0.6149153709411621, 0.14462734758853912)","(0.595396876335144, 0.118865467607975)",1,1,2.9288787841796875,2.9522552490234375
168,updateSchema,4627680,436243532097,7973969104,1,1,"(0.6149910688400269, 0.13290199637413025)","(0.591744065284729, 0.08037831634283066)",1,1,2.873779296875,2.945709228515625
168,updateSchema,4627680,436243540431,7973977437,1,1,"(0.6112884879112244, 0.129368394613266)","(0.5959391593933105, 0.0670616403222084)",1,1,2.859100341796875,2.9194183349609375
168,updateSchema,4627680,436243548765,7973985771,1,1,"(0.6124152541160583, 0.10856630653142929)","(0.5931078195571899, 0.1251946985721588)",1,1,2.8636016845703125,2.943878173828125
168,updateSchema,4627680,436243557100,7973994106,1,1,"(0.6140167713165283, 0.1347765177488327)","(0.5975453853607178, 0.09010376781225204)",1,1,2.884124755859375,2.9284515380859375
168,updateSchema,4627680,436243565433,7974002439,1,1,"(0.614427924156189, 0.08795955032110214)","(0.5904431343078613, 0.09854644536972046)",1,1,2.8515625,3.00531005859375
168,updateSchema,4627680,436243573767,7974010773,1,1,"(0.6139962673187256, 0.10179679095745087)","(0.5933541059494019, 0.07113394886255264)",1,1,2.929168701171875,2.929443359375
168,updateSchema,4627680,436243582104,7974019110,1,1,"(0.6139981746673584, 0.12651148438453674)","(0.5900371670722961, 0.08919090032577515)",1,1,2.87451171875,2.9705657958984375
168,updateSchema,4627680,436243590435,7974027441,1,1,"(0.6121090054512024, 0.10903728008270264)","(0.5910306572914124, 0.10130248963832855)",1,1,2.88482666015625,2.983306884765625
168,updateSchema,4627680,436243598771,7974035777,1,1,"(0.6188567280769348, 0.09825390577316284)","(0.5996537804603577, 0.07175840437412262)",1,1,2.89007568359375,2.9254302978515625
168,updateSchema,4627680,436243607104,7974044110,1,1,"(0.6181045174598694, 0.10355892032384872)","(0.5927117466926575, 0.10562806576490402)",1,1,2.9002838134765625,2.9549102783203125
168,updateSchema,4627680,436243615437,7974052443,1,1,"(0.6226978898048401, 0.11483785510063171)","(0.5945639610290527, 0.09678272902965546)",1,1,2.91180419921875,3.0064849853515625
168,updateSchema,4627680,436243623771,7974060777,1,1,"(0.6240442991256714, 0.08629804104566574)","(0.5956150889396667, 0.056929778307676315)",1,1,2.911529541015625,2.8916168212890625
168,updateSchema,4627680,436243632104,7974069110,1,1,"(0.6168832778930664, 0.12251097708940506)","(0.6015511155128479, 0.07037536054849625)",1,1,2.942474365234375,2.94549560546875
168,updateSchema,4627680,436243640437,7974077443,1,1,"(0.6222688555717468, 0.10790150612592697)","(0.5926803946495056, 0.1125505194067955)",1,1,2.919647216796875,2.957061767578125
168,updateSchema,4627680,436243648771,7974085777,1,1,"(0.6214746236801147, 0.08917979896068573)","(0.5958365797996521, 0.07073815912008286)",1,1,2.9148406982421875,2.8819580078125
168,updateSchema,4627680,436243657104,7974094110,1,1,"(0.620704174041748, 0.08528470993041992)","(0.600878894329071, 0.0853833556175232)",1,1,2.9214324951171875,2.970367431640625
168,updateSchema,4627680,436243665437,7974102443,1,1,"(0.6226004362106323, 0.08427272737026215)","(0.6074141263961792, 0.0474277101457119)",1,1,2.923858642578125,2.9231109619140625
168,updateSchema,4627680,436243673771,7974110777,1,1,"(0.6158232688903809, 0.11206623911857605)","(0.5974616408348083, 0.08878259360790253)",1,1,2.89862060546875,2.9611358642578125
168,updateSchema,4627680,436243682096,7974119102,1,1,"(0.6118367910385132, 0.11146046966314316)","(0.6021234393119812, 0.08727079629898071)",1,1,2.9528961181640625,2.950927734375
168,updateSchema,4627680,436243690429,7974127435,1,1,"(0.6205757856369019, 0.07383636385202408)","(0.5868340730667114, 0.08865655958652496)",1,1,2.8703765869140625,2.933746337890625
168,updateSchema,4627680,436243698762,7974135768,1,1,"(0.6191105842590332, 0.08255774527788162)","(0.5986049771308899, 0.09911196678876877)",1,1,2.901397705078125,2.999176025390625
168,updateSchema,4627680,436243707098,7974144104,1,1,"(0.6242284178733826, 0.0845474898815155)","(0.6002743244171143, 0.05578138306736946)",1,1,2.8968658447265625,2.904876708984375
168,updateSchema,4627680,436243715431,7974152437,1,1,"(0.6176508665084839, 0.1331767737865448)","(0.5937229990959167, 0.14324454963207245)",1,1,2.9746551513671875,2.9829559326171875
168,updateSchema,4627680,436243723764,7974160770,1,1,"(0.62123042345047, 0.10963118076324463)","(0.5951715707778931, 0.07388907670974731)",1,1,2.914337158203125,2.9486541748046875
168,updateSchema,4627680,436243732100,7974169106,1,1,"(0.6257476210594177, 0.10694368183612823)","(0.5955645442008972, 0.11448119580745697)",1,1,2.92138671875,2.99505615234375
168,updateSchema,4627680,436243740433,7974177439,1,1,"(0.6201046109199524, 0.09951185435056686)","(0.5988109707832336, 0.10040994733572006)",1,1,2.92633056640625,2.9794921875
168,updateSchema,4627680,436243748766,7974185772,1,1,"(0.6206134557723999, 0.09937307238578796)","(0.5985291600227356, 0.11100843548774719)",1,1,2.940643310546875,2.9435882568359375
168,updateSchema,4627680,436243757099,7974194105,1,1,"(0.6167662143707275, 0.09784011542797089)","(0.6009656190872192, 0.06570126116275787)",1,1,2.9244537353515625,2.9015350341796875
168,updateSchema,4627680,436243765433,7974202439,1,1,"(0.6128858327865601, 0.08610865473747253)","(0.6040687561035156, 0.12427078932523727)",1,1,2.8908233642578125,2.984344482421875
168,updateSchema,4627680,436243773766,7974210772,1,1,"(0.6220315098762512, 0.0884522870182991)","(0.6027005314826965, 0.10895197093486786)",1,1,2.88885498046875,2.942840576171875
168,updateSchema,4627680,436243782100,7974219106,1,1,"(0.6189696788787842, 0.10852593183517456)","(0.5987452864646912, 0.09476631134748459)",1,1,2.909332275390625,2.9598846435546875
168,updateSchema,4627680,436243790434,7974227439,1,1,"(0.6248553395271301, 0.10985811799764633)","(0.6061140298843384, 0.06464940309524536)",1,1,2.9209747314453125,2.8739166259765625
168,updateSchema,4627680,436243798767,7974235772,1,1,"(0.6138648390769958, 0.0837816521525383)","(0.5900754332542419, 0.14838162064552307)",1,1,2.8905181884765625,3.0194549560546875
168,updateSchema,4627680,436243807102,7974244106,1,1,"(0.6199602484703064, 0.11878542602062225)","(0.6019231677055359, 0.11277446150779724)",1,1,2.976959228515625,2.8764495849609375
168,updateSchema,4627680,436243815435,7974252439,1,1,"(0.6195725202560425, 0.12410171329975128)","(0.5979517698287964, 0.14952927827835083)",1,1,2.9267730712890625,2.988189697265625
168,updateSchema,4627680,436243823768,7974260772,1,1,"(0.6178681254386902, 0.10882715880870819)","(0.5876947641372681, 0.14806164801120758)",1,1,2.9278411865234375,3.0138092041015625
168,updateSchema,4627680,436243832102,7974269106,1,1,"(0.6195183992385864, 0.10151549428701401)","(0.5873235464096069, 0.11074447631835938)",1,1,2.9154205322265625,2.9611968994140625
168,updateSchema,4627680,436243840443,7974277447,1,1,"(0.6182058453559875, 0.1347017139196396)","(0.5894821882247925, 0.13873225450515747)",1,1,2.982208251953125,3.0189971923828125
168,updateSchema,4627680,436243848776,7974285780,1,1,"(0.6226065754890442, 0.10983216017484665)","(0.6013166308403015, 0.10116389393806458)",1,1,2.9201507568359375,2.950927734375
168,updateSchema,4627680,436243857109,7974294113,1,1,"(0.6176091432571411, 0.1348118782043457)","(0.5965202450752258, 0.16031910479068756)",1,1,3.029296875,2.9910430908203125
168,updateSchema,4627680,436243865443,7974302447,1,1,"(0.6237717270851135, 0.0870518833398819)","(0.5883057713508606, 0.14367268979549408)",1,1,2.87396240234375,3.0224151611328125
168,updateSchema,4627680,436243873776,7974310780,1,1,"(0.6216191649436951, 0.10896434634923935)","(0.5978838205337524, 0.14710569381713867)",1,1,2.9161529541015625,2.9605712890625
168,updateSchema,4627680,436243882109,7974319113,1,1,"(0.6242083311080933, 0.11377411335706711)","(0.5916958451271057, 0.1495988816022873)",1,1,2.9132843017578125,2.9788818359375
168,updateSchema,4627680,436243890443,7974327447,1,1,"(0.6166141033172607, 0.17142163217067719)","(0.5885893702507019, 0.17060843110084534)",1,1,3.026275634765625,3.027587890625
168,updateSchema,4627680,436243898776,7974335780,1,1,"(0.6134040355682373, 0.14394168555736542)","(0.6041097640991211, 0.18052750825881958)",1,1,2.9751129150390625,3.009765625
168,updateSchema,4627680,436243907109,7974344113,1,1,"(0.6210070252418518, 0.11244096606969833)","(0.5934994220733643, 0.12980905175209045)",1,1,2.9152374267578125,2.95947265625
168,updateSchema,4627680,436243915443,7974352447,1,1,"(0.6215722560882568, 0.15963637828826904)","(0.6099407076835632, 0.12348899245262146)",1,1,2.99041748046875,2.91510009765625
168,updateSchema,4627680,436243923776,7974360780,1,1,"(0.621059000492096, 0.11651840060949326)","(0.5977185368537903, 0.16625052690505981)",1,1,2.927398681640625,2.9803924560546875
168,updateSchema,4627680,436243932109,7974369113,1,1,"(0.6173096895217896, 0.14088134467601776)","(0.6040058135986328, 0.1430194079875946)",1,1,2.9683990478515625,2.95806884765625
168,updateSchema,4627680,436243940443,7974377447,1,1,"(0.6191324591636658, 0.16312289237976074)","(0.5946109294891357, 0.1800035834312439)",1,1,2.992218017578125,3.0212249755859375
168,updateSchema,4627680,436243948776,7974385780,1,1,"(0.622006356716156, 0.14179915189743042)","(0.5961679220199585, 0.190582737326622)",1,1,2.9464111328125,3.027801513671875
168,updateSchema,4627680,436243957111,7974394115,1,1,"(0.623343825340271, 0.14937478303909302)","(0.6030569076538086, 0.1571335643529892)",1,1,2.9857940673828125,3.0159454345703125
168,updateSchema,4627680,436243965445,7974402449,1,1,"(0.6172593235969543, 0.08521781861782074)","(0.603352427482605, 0.15946224331855774)",1,1,2.8798980712890625,2.925750732421875
168,updateSchema,4627680,436243973782,7974410786,1,1,"(0.6260166764259338, 0.11328720301389694)","(0.5963423252105713, 0.18974675238132477)",1,1,2.958892822265625,2.985107421875
168,updateSchema,4627680,436243982115,7974419119,1,0,"(0.6187562942504883, 0.1600102037191391)","(nan, nan)",1,0,3.047698974609375,nan
168,updateSchema,4627680,436243990449,7974427453,1,1,"(0.617672324180603, 0.13796626031398773)","(0.6022270321846008, 0.17807583510875702)",1,1,2.9938201904296875,2.9997406005859375
168,updateSchema,4627680,436243998782,7974435786,1,1,"(0.6226929426193237, 0.13943685591220856)","(0.6023606061935425, 0.17426805198192596)",1,1,3.003509521484375,2.9891815185546875
168,updateSchema,4627680,436244007115,7974444119,1,1,"(0.6241158843040466, 0.13140654563903809)","(0.5961896777153015, 0.22588112950325012)",1,1,2.9532012939453125,2.9961395263671875
168,updateSchema,4627680,436244015449,7974452453,1,0,"(0.588405191898346, 0.2825453579425812)","(nan, nan)",1,0,3.0177001953125,nan
168,updateSchema,4627680,436244023782,7974460786,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244032115,7974469119,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244040449,7974477453,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244048782,7974485786,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244057115,7974494119,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244065450,7974502453,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244073782,7974510785,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244082116,7974519119,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244090450,7974527453,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244098783,7974535786,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244107122,7974544125,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244115456,7974552459,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244123789,7974560792,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244132122,7974569125,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244140455,7974577458,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244148789,7974585792,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244157122,7974594125,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244165455,7974602458,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244173788,7974610791,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244182122,7974619125,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244190456,7974627458,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244198790,7974635792,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244207123,7974644125,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244215456,7974652458,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244223789,7974660791,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244232127,7974669129,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244240461,7974677463,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244248793,7974685795,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244257127,7974694129,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244265461,7974702463,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244273794,7974710796,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244282127,7974719129,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244290461,7974727463,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244298793,7974735795,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244307127,7974744129,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244315460,7974752462,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244323794,7974760796,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244332127,7974769129,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244340460,7974777462,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244348794,7974785796,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244357128,7974794129,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244365468,7974802469,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
168,updateSchema,4627680,436244373801,7974810802,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan
