168,exit,4453291,435198967679,6929407962,1,1,"(0.2189275175333023, 0.2633425295352936)","(0.22194555401802063, 0.16994258761405945)",1,1,2.9427337646484375,3.09942626953125
168,exit,4453291,435198976011,6929416295,1,1,"(0.21324478089809418, 0.27476707100868225)","(0.2180936485528946, 0.1509069800376892)",1,1,2.9355926513671875,3.1052093505859375
168,exit,4453291,435198984345,6929424629,1,1,"(0.21431100368499756, 0.26421070098876953)","(0.21918080747127533, 0.15141524374485016)",1,1,2.91607666015625,3.0843963623046875
168,exit,4453291,435198992678,6929432962,1,1,"(0.2185666412115097, 0.25797224044799805)","(0.2191162109375, 0.14918221533298492)",1,1,2.9011688232421875,3.0739288330078125
168,exit,4453291,435199001012,6929441296,1,1,"(0.2111828774213791, 0.26987817883491516)","(0.22034873068332672, 0.15839022397994995)",1,1,2.9114837646484375,3.102203369140625
168,exit,4453291,435199009345,6929449629,1,1,"(0.2158745974302292, 0.2725522816181183)","(0.22186288237571716, 0.15084688365459442)",1,1,2.92572021484375,3.11639404296875
168,exit,4453291,435199017678,6929457962,1,1,"(0.2136693298816681, 0.26809558272361755)","(0.2212778925895691, 0.15850628912448883)",1,1,2.91925048828125,3.078369140625
168,exit,4453291,435199026018,6929466302,1,1,"(0.21550458669662476, 0.2653656303882599)","(0.21846000850200653, 0.15529590845108032)",1,1,2.916595458984375,3.1023406982421875
168,exit,4453291,435199034351,6929474635,1,1,"(0.21942174434661865, 0.2708847224712372)","(0.2187129408121109, 0.15101371705532074)",1,1,2.90545654296875,3.100311279296875
168,exit,4453291,435199042684,6929482968,1,1,"(0.2165209949016571, 0.2754361629486084)","(0.22186556458473206, 0.15368366241455078)",1,1,2.9212493896484375,3.0910797119140625
168,exit,4453291,435199051019,6929491302,1,1,"(0.21556730568408966, 0.26663273572921753)","(0.21991311013698578, 0.15146082639694214)",1,1,2.9008636474609375,3.0718231201171875
168,exit,4453291,435199059352,6929499635,1,1,"(0.21469810605049133, 0.26634833216667175)","(0.22130349278450012, 0.1419372856616974)",1,1,2.894439697265625,3.066619873046875
168,exit,4453291,435199067685,6929507968,1,1,"(0.21383444964885712, 0.26655149459838867)","(0.22594846785068512, 0.1362859010696411)",1,1,2.885833740234375,3.067626953125
168,exit,4453291,435199076019,6929516302,1,1,"(0.22159776091575623, 0.2620519697666168)","(0.21786057949066162, 0.15296845138072968)",1,1,2.9226531982421875,3.0748748779296875
168,exit,4453291,435199084352,6929524635,1,1,"(0.21526895463466644, 0.2663709223270416)","(0.21872130036354065, 0.15837214887142181)",1,1,2.8989410400390625,3.061492919921875
