word,occurrence,tree_parts
protected,0,"['function', 'type', 'specifier']"
AbstractMatrix3D,0,"['function', 'type', 'name']"
vDice,0,"['function', 'name']"
int,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
axis0,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
int,1,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
axis1,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
int,2,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
axis2,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
super,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
vDice,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
axis0,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
axis1,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
axis2,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
// swap offsets,0,"['function', 'block', 'block_content', 'comment']"
int,3,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
[],0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'index']"
[],1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'index']"
offsets,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
new,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']"
int,4,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'name']"
3,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'index', 'expr', 'literal']"
[],2,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'index']"
offsets,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
0,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'literal']"
=,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
this,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
sliceOffsets,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
offsets,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
1,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'literal']"
=,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
this,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
rowOffsets,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
offsets,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
2,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'literal']"
=,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
this,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
columnOffsets,0,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
this,3,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
sliceOffsets,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
=,4,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
offsets,4,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
axis0,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'name']"
this,4,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
rowOffsets,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
=,5,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
offsets,5,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
axis1,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'name']"
this,5,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
columnOffsets,1,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
=,6,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
offsets,6,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'name']"
axis2,2,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name', 'index', 'expr', 'name']"
return,0,"['function', 'block', 'block_content', 'return']"
this,6,"['function', 'block', 'block_content', 'return', 'expr', 'name']"
