word,occurrence,tree_parts
public,0,"['function', 'type', 'specifier']"
Set,0,"['function', 'type', 'name']"
getAllSourceRoots,0,"['function', 'name']"
String,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
pluginName,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
Version,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
pluginVersion,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
Set,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
pluginSourceRoots,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
new,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']"
HashSet,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name']"
ManifestElement,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
[],0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'index']"
manifestElements,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
getSourceEntries,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name']"
pluginName,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
pluginVersion,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
if,0,"['function', 'block', 'block_content', 'if_stmt', 'if']"
manifestElements,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
!=,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']"
null,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']"
for,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for']"
int,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'type', 'name']"
j,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'name']"
=,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init']"
0,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init', 'expr', 'literal']"
j,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name']"
<,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'operator']"
manifestElements,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name', 'name']"
length,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name', 'name']"
j,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'incr', 'expr', 'name']"
++,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'control', 'incr', 'expr', 'operator']"
ManifestElement,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
currentElement,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,3,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
manifestElements,3,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'name']"
j,3,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name', 'index', 'expr', 'name']"
addSourceRoots,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
currentElement,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
getDirective,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']"
"""roots""",0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
pluginSourceRoots,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
//$NON-NLS-1$,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'for', 'block', 'block_content', 'comment']"
return,0,"['function', 'block', 'block_content', 'return']"
pluginSourceRoots,2,"['function', 'block', 'block_content', 'return', 'expr', 'name']"
