word,occurrence,tree_parts
public,0,"['function', 'type', 'specifier']"
EList,0,"['function', 'type', 'name']"
getScopePartnerLinks,0,"['function', 'name']"
final,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'specifier']"
EObject,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
process,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
TreeIterator,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
contents,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
process,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
eAllContents,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
EList,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
results,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
new,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']"
BasicEList,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name']"
while,0,"['function', 'block', 'block_content', 'while']"
contents,1,"['function', 'block', 'block_content', 'while', 'condition', 'expr', 'call', 'name', 'name']"
hasNext,0,"['function', 'block', 'block_content', 'while', 'condition', 'expr', 'call', 'name', 'name']"
EObject,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
obj,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
EObject,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name']"
contents,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
next,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
if,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if']"
obj,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
instanceof,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']"
Scope,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
results,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
addAll,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
Scope,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
obj,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
getPartnerLinks,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name']"
getChildren,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name']"
return,0,"['function', 'block', 'block_content', 'return']"
results,2,"['function', 'block', 'block_content', 'return', 'expr', 'name']"
