word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
DBusInterface,0,97,135,145,20,0.0505208333333333,0.125,0.0755208333333333,0.0185185185185185
getRemoteObject,0,248,135,175,24,0.1291666666666666,0.125,0.0911458333333333,0.0222222222222222
String,0,431,135,70,24,0.2244791666666666,0.125,0.0364583333333333,0.0222222222222222
objectpath,0,507,135,113,24,0.2640625,0.125,0.0588541666666666,0.0222222222222222
throws,0,648,135,69,20,0.3375,0.125,0.0359375,0.0185185185185185
DBusException,0,723,135,145,24,0.3765625,0.125,0.0755208333333333,0.0222222222222222
if,0,64,162,27,20,0.0333333333333333,0.15,0.0140625,0.0185185185185185
"null""",0,119,162,48,20,0.0619791666666666,0.15,0.025,0.0185185185185185
==,0,172,162,27,13,0.0895833333333333,0.15,0.0140625,0.012037037037037
objectpath,1,205,162,112,24,0.1067708333333333,0.15,0.0583333333333333,0.0222222222222222
throw,0,367,162,60,20,0.1911458333333333,0.15,0.03125,0.0185185185185185
new,0,432,162,38,17,0.225,0.15,0.0197916666666666,0.0157407407407407
DBusException(_,0,475,162,175,24,0.2473958333333333,0.15,0.0911458333333333,0.0222222222222222
"""Invalid",0,660,162,89,20,0.34375,0.15,0.0463541666666666,0.0185185185185185
object,0,756,162,68,24,0.39375,0.15,0.0354166666666666,0.0222222222222222
path:,0,832,162,55,24,0.4333333333333333,0.15,0.0286458333333333,0.0222222222222222
"null""",1,897,162,57,20,0.4671875,0.15,0.0296875,0.0185185185185185
if,1,64,216,27,20,0.0333333333333333,0.2,0.0140625,0.0185185185185185
!objectpath.matches,0,122,216,215,24,0.0635416666666666,0.2,0.1119791666666666,0.0222222222222222
OBJECT_REGEX,0,345,216,135,21,0.1796875,0.2,0.0703125,0.0194444444444444
||,0,500,216,18,24,0.2604166666666667,0.2,0.009375,0.0222222222222222
objectpath,2,540,216,120,24,0.28125,0.2,0.0625,0.0222222222222222
length,0,660,216,88,24,0.34375,0.2,0.0458333333333333,0.0222222222222222
>,0,756,216,15,16,0.39375,0.2,0.0078125,0.0148148148148148
MAX_NAME_LENGTH,0,777,216,167,21,0.4046875,0.2,0.0869791666666666,0.0194444444444444
throw,1,994,216,59,20,0.5177083333333333,0.2,0.0307291666666666,0.0185185185185185
new,1,1059,216,37,17,0.5515625,0.2,0.0192708333333333,0.0157407407407407
DBusException,1,21,243,165,24,0.0109375,0.225,0.0859375,0.0222222222222222
"""Invalid",1,195,243,90,20,0.1015625,0.225,0.046875,0.0185185185185185
object,1,291,243,69,24,0.1515625,0.225,0.0359375,0.0222222222222222
path:,1,367,243,55,24,0.1911458333333333,0.225,0.0286458333333333,0.0222222222222222
"""",0,433,243,13,13,0.2255208333333333,0.225,0.0067708333333333,0.012037037037037
+,0,475,243,16,16,0.2473958333333333,0.225,0.0083333333333333,0.0148148148148148
objectpath,3,496,243,132,24,0.2583333333333333,0.225,0.06875,0.0222222222222222
return,0,65,297,69,19,0.0338541666666666,0.275,0.0359375,0.0175925925925925
dynamicProxy,0,140,297,143,24,0.0729166666666666,0.275,0.0744791666666666,0.0222222222222222
objectpath,4,291,297,113,24,0.1515625,0.275,0.0588541666666666,0.0222222222222222
