word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
void,0,96,135,48,20,0.05,0.125,0.025,0.0185185185185185
store,0,151,135,67,24,0.0786458333333333,0.125,0.0348958333333333,0.0222222222222222
String,0,226,135,70,24,0.1177083333333333,0.125,0.0364583333333333,0.0222222222222222
path,0,302,135,55,24,0.1572916666666666,0.125,0.0286458333333333,0.0222222222222222
InputStream,0,367,135,124,23,0.1911458333333333,0.125,0.0645833333333333,0.0212962962962962
stream,0,497,135,69,19,0.2588541666666666,0.125,0.0359375,0.0175925925925925
throws,0,594,135,69,20,0.309375,0.125,0.0359375,0.0185185185185185
IOException,0,670,135,122,24,0.3489583333333333,0.125,0.0635416666666666,0.0222222222222222
toIgnore.add,0,65,162,142,24,0.0338541666666666,0.15,0.0739583333333333,0.0222222222222222
normalizePath,0,216,162,153,24,0.1125,0.15,0.0796875,0.0222222222222222
path,1,378,162,47,24,0.196875,0.15,0.0244791666666666,0.0222222222222222
ZipEntry,0,64,189,92,24,0.0333333333333333,0.175,0.0479166666666666,0.0222222222222222
entry,0,162,189,59,23,0.084375,0.175,0.0307291666666666,0.0212962962962962
=,0,226,189,16,13,0.1177083333333333,0.175,0.0083333333333333,0.012037037037037
new,0,248,189,38,17,0.1291666666666666,0.175,0.0197916666666666,0.0157407407407407
ZipEntry,1,291,189,100,24,0.1515625,0.175,0.0520833333333333,0.0222222222222222
path,2,400,189,47,24,0.2083333333333333,0.175,0.0244791666666666,0.0222222222222222
zipOutput.putNextEntry,0,64,216,251,24,0.0333333333333333,0.2,0.1307291666666666,0.0222222222222222
entry,1,324,216,59,23,0.16875,0.2,0.0307291666666666,0.0212962962962962
IOUtils.copy,0,65,243,142,24,0.0338541666666666,0.225,0.0739583333333333,0.0222222222222222
stream,1,216,243,76,22,0.1125,0.225,0.0395833333333333,0.0203703703703703
zipOutput,0,302,243,101,24,0.1572916666666666,0.225,0.0526041666666666,0.0222222222222222
zipOutput.closeEntry,0,64,270,251,24,0.0333333333333333,0.25,0.1307291666666666,0.0222222222222222
