word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
GraphModel,0,96,135,114,24,0.05,0.125,0.059375,0.0222222222222222
createGraphModel,0,216,135,177,24,0.1125,0.125,0.0921875,0.0222222222222222
List,0,422,135,46,20,0.2197916666666666,0.125,0.0239583333333333,0.0185185185185185
includedNodes,0,475,135,145,20,0.2473958333333333,0.125,0.0755208333333333,0.0185185185185185
num_models++,0,65,162,142,23,0.0338541666666666,0.15,0.0739583333333333,0.0212962962962962
System.out.println,0,64,189,208,24,0.0333333333333333,0.175,0.1083333333333333,0.0222222222222222
"""PGraphModel:",0,282,189,141,24,0.146875,0.175,0.0734375,0.0222222222222222
creating,0,432,189,90,24,0.225,0.175,0.046875,0.0222222222222222
a,0,529,189,16,17,0.2755208333333333,0.175,0.0083333333333333,0.0157407407407407
new,0,551,189,38,17,0.2869791666666667,0.175,0.0197916666666666,0.0157407407407407
non-super,0,594,189,101,21,0.309375,0.175,0.0526041666666666,0.0194444444444444
graphmodel:,0,702,189,120,24,0.365625,0.175,0.0625,0.0222222222222222
"""",0,833,189,13,13,0.4338541666666666,0.175,0.0067708333333333,0.012037037037037
+,0,853,189,16,16,0.4442708333333333,0.175,0.0083333333333333,0.0148148148148148
num_models,0,875,189,112,22,0.4557291666666667,0.175,0.0583333333333333,0.0203703703703703
GraphModel,1,64,243,113,24,0.0333333333333333,0.225,0.0588541666666666,0.0222222222222222
model,0,183,243,59,20,0.0953125,0.225,0.0307291666666666,0.0185185185185185
=,0,248,243,16,13,0.1291666666666666,0.225,0.0083333333333333,0.012037037037037
new,1,281,243,37,17,0.1463541666666666,0.225,0.0192708333333333,0.0157407407407407
PGraphModel,0,324,243,132,24,0.16875,0.225,0.06875,0.0222222222222222
"""Phoebe""",0,465,243,89,20,0.2421875,0.225,0.0463541666666666,0.0185185185185185
+,1,561,243,16,16,0.2921875,0.225,0.0083333333333333,0.0148148148148148
num_models,1,583,243,120,23,0.3036458333333333,0.225,0.0625,0.0212962962962962
getModelSubSet,0,712,243,165,24,0.3708333333333333,0.225,0.0859375,0.0222222222222222
includedNodes,1,885,243,145,20,0.4609375,0.225,0.0755208333333333,0.0185185185185185
getCommunity().add,0,64,270,208,24,0.0333333333333333,0.25,0.1083333333333333,0.0222222222222222
model,1,280,270,59,20,0.1458333333333333,0.25,0.0307291666666666,0.0185185185185185
//return,0,64,297,91,20,0.0333333333333333,0.275,0.0473958333333333,0.0185185185185185
new,2,162,297,38,17,0.084375,0.275,0.0197916666666666,0.0157407407407407
PGraphModel,1,205,297,132,24,0.1067708333333333,0.275,0.06875,0.0222222222222222
"""Phoebe""",1,346,297,89,20,0.1802083333333333,0.275,0.0463541666666666,0.0185185185185185
+,2,442,297,16,16,0.2302083333333333,0.275,0.0083333333333333,0.0148148148148148
num_models,2,465,297,119,23,0.2421875,0.275,0.0619791666666666,0.0212962962962962
getModelSubSet,1,594,297,164,24,0.309375,0.275,0.0854166666666666,0.0222222222222222
includedNodes,2,766,297,145,20,0.3989583333333333,0.275,0.0755208333333333,0.0185185185185185
return,0,65,351,69,19,0.0338541666666666,0.325,0.0359375,0.0175925925925925
model,2,140,351,67,23,0.0729166666666666,0.325,0.0348958333333333,0.0212962962962962
