word,occurrence,tree_parts
public,0,"['function', 'type', 'specifier']"
boolean,0,"['function', 'type', 'name']"
pluginRegistryContains,0,"['function', 'name']"
String,0,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']"
pluginName,0,"['function', 'parameter_list', 'parameter', 'decl', 'name']"
synchronized,0,"['function', 'block', 'block_content', 'synchronized']"
registry,0,"['function', 'block', 'block_content', 'synchronized', 'init', 'expr', 'name']"
Iterator,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
<,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
PluginRegistryNode,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list', 'argument', 'name']"
>,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
iter,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
for,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for']"
iter,1,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'control', 'init', 'expr', 'name']"
=,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'control', 'init', 'expr', 'operator']"
registry,1,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'control', 'init', 'expr', 'call', 'name', 'name']"
iterator,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'control', 'init', 'expr', 'call', 'name', 'name']"
iter,2,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'call', 'name', 'name']"
hasNext,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'call', 'name', 'name']"
PluginRegistryNode,1,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
node,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,1,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
iter,3,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
next,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
if,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if']"
node,1,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name', 'name']"
plugin,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name', 'name']"
getName,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name', 'name']"
equals,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name']"
pluginName,1,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']"
return,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return']"
true,0,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'for', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'literal']"
return,1,"['function', 'block', 'block_content', 'return']"
false,0,"['function', 'block', 'block_content', 'return', 'expr', 'literal']"
