word,occurrence,tree_parts
public,0,"['function', 'type', 'specifier']"
void,0,"['function', 'type', 'name']"
close,0,"['function', 'name']"
Tabpanel,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
tempPanel,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
null,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'literal']"
View,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']"
tempView,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
null,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'literal']"
List,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
<,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
?,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list', 'argument', 'name']"
>,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
list,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
Enumeration,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
<,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
Tabbox,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list', 'argument', 'name']"
>,1,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
tabs,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,2,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
primaryTabMap,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
keys,0,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
while,0,"['function', 'block', 'block_content', 'while']"
tabs,1,"['function', 'block', 'block_content', 'while', 'condition', 'expr', 'call', 'name', 'name']"
