word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
protected,0,,"['function', 'type', 'specifier']",22,135,101,24,0.011458333,0.125,0.052604167,0.022222222
int,0,,"['function', 'type', 'name']",129,135,36,20,0.0671875,0.125,0.01875,0.018518519
countQuery,0,,"['function', 'name']",172,135,122,24,0.089583333,0.125,0.063541667,0.022222222
final,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'specifier']",302,135,59,20,0.157291667,0.125,0.030729167,0.018518519
Query,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",367,135,59,23,0.191145833,0.125,0.030729167,0.021296296
query,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",432,135,59,21,0.225,0.125,0.030729167,0.019444444
throws,0,,"['function', 'throws']",519,135,68,20,0.2703125,0.125,0.035416667,0.018518519
PersistenceException,0,,"['function', 'throws', 'argument', 'expr', 'name']",594,135,220,24,0.309375,0.125,0.114583333,0.022222222
if,0,,"['function', 'block', 'block_content', 'if_stmt', 'if']",64,162,27,20,0.033333333,0.15,0.0140625,0.018518519
query,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",118,162,60,21,0.061458333,0.15,0.03125,0.019444444
!=,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",186,162,24,19,0.096875,0.15,0.0125,0.017592593
,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']",216,162,48,20,0.1125,0.15,0.025,0.018518519
if,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if']",108,189,26,20,0.05625,0.175,0.013541667,0.018518519
pride2Broker,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",162,189,134,24,0.084375,0.175,0.069791667,0.022222222
!=,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",305,189,24,19,0.158854167,0.175,0.0125,0.017592593
,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']",335,189,48,20,0.174479167,0.175,0.025,0.018518519
return,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return']",152,216,68,19,0.079166667,0.2,0.035416667,0.017592593
pride2Broker,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'call', 'name', 'name']",227,216,137,24,0.118229167,0.2,0.071354167,0.022222222
getCount,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'call', 'name', 'name']",364,216,91,24,0.189583333,0.2,0.047395833,0.022222222
query,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'return', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",475,216,59,21,0.247395833,0.2,0.030729167,0.019444444
else,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else']",108,270,48,20,0.05625,0.25,0.025,0.018518519
throw,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw']",151,297,59,20,0.078645833,0.275,0.030729167,0.018518519
new,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'operator']",216,297,38,17,0.1125,0.275,0.019791667,0.015740741
PersistenceException,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'name']",259,297,229,24,0.134895833,0.275,0.119270833,0.022222222
"""Query called on uninitialized PersistenceBroker""",100,"""Query","['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'throw', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",498,297,68,24,0.259375,0.275,0.035416667,0.022222222
