word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
private,0,,"['function', 'type', 'specifier']",22,135,80,24,0.011458333,0.125,0.041666667,0.022222222
void,0,,"['function', 'type', 'name']",107,135,48,20,0.055729167,0.125,0.025,0.018518519
initOptionsMenu,0,,"['function', 'name']",162,135,175,24,0.084375,0.125,0.091145833,0.022222222
JMenuBar,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",346,135,90,19,0.180208333,0.125,0.046875,0.017592593
bar,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",443,135,36,20,0.230729167,0.125,0.01875,0.018518519
optionsMenu,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'name']",64,162,124,24,0.033333333,0.15,0.064583333,0.022222222
=,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']",194,162,16,13,0.101041667,0.15,0.008333333,0.012037037
new,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']",216,162,38,17,0.1125,0.15,0.019791667,0.015740741
JMenu,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",259,162,67,24,0.134895833,0.15,0.034895833,0.022222222
"""Options""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",336,162,99,24,0.175,0.15,0.0515625,0.022222222
optionsMenu,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,189,125,24,0.033333333,0.175,0.065104167,0.022222222
setToolTipText,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",189,189,159,24,0.0984375,0.175,0.0828125,0.022222222
"""Options for SWGAide""",100,"""Options","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",368,189,90,24,0.191666667,0.175,0.046875,0.022222222
"""Options for SWGAide""",100,for,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",464,189,37,20,0.241666667,0.175,0.019270833,0.018518519
"""Options for SWGAide""",100,"SWGAide""","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",507,189,90,20,0.2640625,0.175,0.046875,0.018518519
optionsMenu,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,216,125,24,0.033333333,0.2,0.065104167,0.022222222
setMnemonic,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",189,216,125,24,0.0984375,0.2,0.065104167,0.022222222
KeyEvent,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name', 'name']",335,216,89,23,0.174479167,0.2,0.046354167,0.021296296
VK_O,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name', 'name']",424,216,45,23,0.220833333,0.2,0.0234375,0.021296296
optionsMenu,3,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,270,129,24,0.033333333,0.25,0.0671875,0.022222222
add,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",193,270,35,24,0.100520833,0.25,0.018229167,0.022222222
optionsSWGCraftMenuItem,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name']",248,270,273,24,0.129166667,0.25,0.1421875,0.022222222
optionsMenu,4,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,297,125,24,0.033333333,0.275,0.065104167,0.022222222
setEnabled,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",189,297,114,24,0.0984375,0.275,0.059375,0.022222222
TRUE,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",324,297,48,19,0.16875,0.275,0.025,0.017592593
bar,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",65,324,38,24,0.033854167,0.3,0.019791667,0.022222222
add,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",103,324,38,24,0.053645833,0.3,0.019791667,0.022222222
optionsMenu,5,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",162,324,123,24,0.084375,0.3,0.0640625,0.022222222
