word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
private,0,,"['function', 'type', 'specifier']",22,135,80,24,0.011458333,0.125,0.041666667,0.022222222
List,0,,"['function', 'type', 'name']",109,135,46,20,0.056770833,0.125,0.023958333,0.018518519
getStatusFlagFields,0,,"['function', 'name']",162,135,229,24,0.084375,0.125,0.119270833,0.022222222
List,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",65,162,46,20,0.033854167,0.15,0.023958333,0.018518519
list,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",120,162,46,20,0.0625,0.15,0.023958333,0.018518519
=,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",172,162,16,13,0.089583333,0.15,0.008333333,0.012037037
new,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']",194,162,38,17,0.101041667,0.15,0.019791667,0.015740741
ArrayList,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name']",236,162,133,24,0.122916667,0.15,0.069270833,0.022222222
String,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",64,189,70,24,0.033333333,0.175,0.036458333,0.022222222
statusFlagPath,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",141,189,155,24,0.0734375,0.175,0.080729167,0.022222222
=,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",302,189,16,13,0.157291667,0.175,0.008333333,0.012037037
"""/collectionConfigRecord/statusFlags/statusFlag/status""",0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'literal']",325,189,605,24,0.169270833,0.175,0.315104167,0.022222222
for,0,,"['function', 'block', 'block_content', 'for']",64,216,37,20,0.033333333,0.2,0.019270833,0.018518519
Iterator,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'type', 'name']",130,216,90,19,0.067708333,0.2,0.046875,0.017592593
i,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'name']",226,216,16,20,0.117708333,0.2,0.008333333,0.018518519
=,2,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init']",248,216,16,13,0.129166667,0.2,0.008333333,0.012037037
im,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init', 'expr', 'call', 'name', 'name']",270,216,24,24,0.140625,0.2,0.0125,0.022222222
