word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
void,0,96,135,48,20,0.05,0.125,0.025,0.0185185185185185
testLogin,0,151,135,122,24,0.0786458333333333,0.125,0.0635416666666666,0.0222222222222222
SessionManager,0,64,162,156,24,0.0333333333333333,0.15,0.08125,0.0222222222222222
manager,0,226,162,80,21,0.1177083333333333,0.15,0.0416666666666666,0.0194444444444444
=,0,313,162,16,13,0.1630208333333333,0.15,0.0083333333333333,0.012037037037037
new,0,335,162,37,17,0.1744791666666666,0.15,0.0192708333333333,0.0157407407407407
SimpleSessionManager,0,377,162,251,24,0.1963541666666666,0.15,0.1307291666666666,0.0222222222222222
String,0,64,189,70,24,0.0333333333333333,0.175,0.0364583333333333,0.0222222222222222
sessionId,0,141,189,101,20,0.0734375,0.175,0.0526041666666666,0.0185185185185185
=,1,248,189,16,13,0.1291666666666666,0.175,0.0083333333333333,0.012037037037037
manager,1,269,189,80,24,0.14010416666666667,0.175,0.041666666666666664,0.0222222222222222
createSession,0,349,189,149,24,0.18177083333333333,0.175,0.07760416666666667,0.0222222222222222
null,0,519,189,54,23,0.2703125,0.175,0.028125,0.0212962962962962
null,1,583,189,48,20,0.3036458333333333,0.175,0.025,0.0185185185185185
Session,0,64,216,80,20,0.0333333333333333,0.2,0.0416666666666666,0.0185185185185185
session,0,152,216,79,20,0.0791666666666666,0.2,0.0411458333333333,0.0185185185185185
=,2,237,216,16,13,0.1234375,0.2,0.0083333333333333,0.012037037037037
manager,2,259,216,81,24,0.13489583333333333,0.2,0.0421875,0.0222222222222222
getSession,0,340,216,116,24,0.17708333333333334,0.2,0.06041666666666667,0.0222222222222222
sessionId,1,476,216,100,20,0.2479166666666666,0.2,0.0520833333333333,0.0185185185185185
manager,3,64,243,77,21,0.03333333333333333,0.225,0.04010416666666667,0.0194444444444444
login,0,152,243,66,24,0.0791666666666666,0.225,0.034375,0.0222222222222222
session,1,227,243,87,23,0.1182291666666666,0.225,0.0453125,0.0212962962962962
"""user""",0,325,243,75,23,0.1692708333333333,0.225,0.0390625,0.0212962962962962
"""password""",0,411,243,110,24,0.2140625,0.225,0.0572916666666666,0.0222222222222222
assertEquals,0,64,297,143,24,0.0333333333333333,0.275,0.0744791666666666,0.0222222222222222
"""user""",1,217,297,75,23,0.1130208333333333,0.275,0.0390625,0.0212962962962962
session,2,303,297,85,24,0.1578125,0.275,0.044270833333333336,0.0222222222222222
getUserId,0,388,297,110,24,0.20208333333333334,0.275,0.057291666666666664,0.0222222222222222
assertEquals,1,64,324,143,24,0.0333333333333333,0.3,0.0744791666666666,0.0222222222222222
"""password""",1,217,324,119,24,0.1130208333333333,0.3,0.0619791666666666,0.0222222222222222
session,3,346,324,83,24,0.18020833333333333,0.3,0.043229166666666666,0.0222222222222222
getUserPassword,0,429,324,177,24,0.2234375,0.3,0.0921875,0.0222222222222222
assertTrue,0,64,351,122,24,0.0333333333333333,0.325,0.0635416666666666,0.0222222222222222
session,4,195,351,85,24,0.1015625,0.325,0.044270833333333336,0.0222222222222222
isLoggedIn,0,280,351,121,24,0.14583333333333334,0.325,0.06302083333333333,0.0222222222222222
